id	vernacularName	language
4530	Common oak midget	en
4530	Gewone eikenvouwmot	nl
4531	Kriechweiden-Faltenminierer	de
4531	Kruipwilgvouwmot	nl
4531	Sandhill midget	en
4532	Common alder midget	en
4532	Gewone elzenvouwmot	nl
4533	Acaciavouwmot	nl
4533	Leaf blotch miner moth	en
4533	Robinienminiermotte	de
4534	Bonte eikenvouwmot	nl
4534	Gold-bent midget	en
4535	Rode espenvouwmot	nl
4535	Scarce aspen midget	en
4536	Witstreepwilgenvouwmot	nl
4537	Wilgenslakkenspoormot	nl
4537	Willow bent-wing	en
4538	Long-streak midget	en
4538	Wilgenvouwmot	nl
4539	Fraaie iepenvouwmot	nl
4539	Small elm midget	en
4540	Besenginster-Faltenminierer	de
4540	Bremstengelvouwmot	nl
4540	Broom midget	en
4541	Lijsterbesvouwmot	nl
4541	Rowan midget	en
4542	Sleedoornvouwmot	nl
4542	Sloe midget	en
4543	Elzenblaasmijnmot	nl
4543	Small alder midget	en
4544	Fraaie elzenvouwmot	nl
4544	Grey-alder midget	en
4545	Haagbeukvouwmot	nl
4545	Hornbeam midget	en
4546	Eichenglucke	de
4546	Espenblad	nl
4546	La petite Feuille morte, la Feuille morte du Tremble	fr
4547	Honeysuckle midget	en
4547	Oranje kamperfoelievouwmot	nl
4548	Bergulmen-Faltenminierer	de
4548	Elm midget	en
4548	Geelkopiepenvouwmot	nl
4549	Berkenvouwmot	nl
4549	Red birch midget	en
4550	Eenstipslakkenspoormot	nl
4550	Poplar bent-wing	en
4551	Grauwe wilgenvouwmot	nl
4551	Korbweiden-Faltenminierer	de
4551	Osier midget	en
4552	Kent bent-wing	en
4552	Printplaatmot	nl
4553	Gold Swift	en
4553	Heidekraut-Wurzelbohrer	de
4553	Heidewortelboorder	nl
4553	Hépathique	fr
4554	Kreuzblumen-Bunteulchen	de
4554	La Noctuelle couleur de bronze	fr
4554	Purperuiltje	nl
4554	Small Purple-barred	en
4555	Groot koolwitje	nl
4555	Großer Kohlweißling	de
4555	Large White	en
4555	Piéride du chou	fr
4556	Karstweißling	de
4556	Piéride de l'ibéride	fr
4556	Scheefbloemwitje	nl
4557	Green-veined White	en
4557	Klein geaderd witje	nl
4557	Piéride du navet	fr
4557	Rapsweißling	de
4558	Klein koolwitje	nl
4558	Kleiner Kohlweißling	de
4558	Piéride de la rave	fr
4558	Small White	en
4559	Kraslijnmot	nl
4560	Tweebandbladroller	nl
4561	Hobelspanner	de
4561	La Phalène linéolée, la Numérie ligneuse	fr
4561	Lindeknotsvlinder	nl
4561	Scorched Wing	en
4562	Barred Umber	en
4562	Geelbruine bandspanner	nl
4562	La Numérie poudrée	fr
4562	Pulverspanner	de
4563	Baardsnuitmot	nl
4564	Guldenroedevedermot	nl
4565	Chocolaatje	nl
4566	V-baardsnuitmot	nl
4567	Kleine kruiskruidvedermot	nl
4568	Hoefbladvedermot	nl
4569	Kadeni-stofuil	nl
4569	Kadens Staubeule	de
4569	La Caradrine rouillée	fr
4570	Moeraskruiskruidvedermot	nl
4570	Riesenfedermotte	de
4571	Kaasjeskruidmot	nl
4572	Argus-Bläuling	de
4572	Heideblauwtje	nl
4572	Petit Argus	fr
4572	Silver-studded-Blue	en
4573	Azuré des coronilles	fr
4573	Kronwicken-Bläuling	de
4573	Kroonkruidblauwtje	nl
4573	Reverdin's Blue	en
4574	Idas Blue	en
4574	Idas-Bläuling	de
4574	Moyen Argus	fr
4574	Vals heideblauwtje	nl
4575	Blauwrandspanner	nl
4575	Blue-bordered Carpet	en
4575	La Mignonne, la Cidarie bicolore	fr
4575	Milchweißer Bindenspanner	de
4576	Weidegemsmot	nl
4577	Gemsmot	nl
4578	Parelmoermot	nl
4579	Indische meelmot	nl
4580	Gold Spot	en
4580	Goudvenstertje	nl
4580	La Plusie de la Fétuque	fr
4580	Röhricht-Goldeule	de
4581	La Plusie des Laîches, la Plusie des marais	fr
4581	Lempke's Gold Spot	en
4581	Moerasgoudvenstertje	nl
4581	Zierliche Röhricht-Goldeule	de
4582	Gemarmerd koolmotje	nl
4583	Diamond-back Moth	en
4583	Kohlschabe	de
4583	Koolmot	nl
4583	Teigne des choux	fr
4584	December Moth	en
4584	Kleine Pappelglucke	de
4584	Le Bombyx du Peuplier	fr
4584	Zwarte herfstspinner	nl
4585	Bruine heide-uil	nl
4585	Hauhechel-Blättereule	de
4585	L'Etrangère	fr
4585	Pale Shining Brown	en
4586	Birken-Blättereule	de
4586	Gerande marmeruil	nl
4586	La Noctuelle du Bouleau	fr
4586	Silvery Arches	en
4587	Grey Arches	en
4587	La Noctuelle nébuleuse	fr
4587	Marmeruil	nl
4587	Waldstauden-Blättereule	de
4588	Adonis Blue	en
4588	Adonisblauwtje	nl
4588	Argus bleu céleste	fr
4588	Himmelblauer Bläuling	de
4589	C-Falter	de
4589	Gehakkelde aurelia	nl
4589	Robert-le-diable	fr
4589	The Comma	en
4590	Bleek blauwtje	nl
4590	Bleu-nacré	fr
4590	Chalk Hill Blue	en
4590	Silbergrüner Bläuling	de
4591	Damon Blue	en
4591	Großer Esparsetten-Bläuling	de
4591	Witstreepblauwtje	nl
4592	Großer Wundklee-Bläuling	de
4592	Turkooisblauwtje	nl
4592	Turquoise Blue	en
4593	Gelbliche Steineule	de
4593	Gele granietuil	nl
4593	La Ceinture jaune	fr
4593	Large Ranunculus	en
4594	Azuré commun	fr
4594	Common Blue	en
4594	Hauhechel-Bläuling	de
4594	Icarusblauwtje	nl
4595	Feathered Ranunculus	en
4595	Flechtenfarbige Steineule	de
4595	Kustuil	nl
4595	La Noctuelle couleur de lichen	fr
4596	Eisenhut-Goldeule	de
4596	Gelduil	nl
4596	Golden Plusia	en
4596	Plusie monnaie	fr
4597	Frosted Green	en
4597	Groenige orvlinder	nl
4597	La Rieuse, La Tête rouge	fr
4597	Moosgrüner Eulenspinner	de
4598	Bunte Ligustereule	de
4598	Groene geelvleugeluil	nl
4598	Guernsey Underwing	en
4598	La Noctuelle du Camérisier	fr
4599	La Tâteuse	fr
4599	Palpen-Spannereule	de
4599	Zoensnuituil	nl
4600	Azuré de Chapman	fr
4600	Chapman's Blue	en
4600	Esparcetteblauwtje	nl
4600	Kleiner Esparsetten-Bläuling	de
4601	Bath White	en
4601	Marbré de vert	fr
4601	Resedawitje	nl
4601	Westlicher Resedaweißling	de
4602	Duinvedermot	nl
4602	Milchweiße Kletten-Federmotte	de
4603	Fijngevlekte eikensteltmot	nl
4603	Sulphur slender	en
4604	Eschenzwieselmotte	de
4604	Essenmot	nl
4605	Olijfmot	nl
4606	Bruine essenmot	nl
4607	Springzaadbladroller	nl
4608	Lichte springzaadbladroller	nl
4609	Glidkruidmot	nl
4609	Myllers Helmkraut-Spreizflügelfalter	de
4610	Sehesteds Helmkraut-Spreizflügelfalter	de
4610	Zuidelijke glidkruidmot	nl
4611	Brede zesvlekpalpmot	nl
4612	Grauer Ginsterheiden-Palpenfalter	de
4612	Zesvlekpalpmot	nl
4613	Le Sphinx de l'Epilobe, le Sphinx de l'Oenothère	fr
4613	Nachtkerzenschwärmer	de
4613	Teunisbloempijlstaart	nl
4613	Willowherb Hawkmoth	en
4614	Cousin German	en
4614	Heidemoor-Bodeneule	de
4614	La Diarsie des Boulaies	fr
4614	Moerasheide-aarduil	nl
4615	Birken-Sackträger	de
4615	Sierlijke zakdrager	nl
4616	L'Hydrille domestique	fr
4616	Mittelmeer-Staubeule	de
4616	Porter's Rustic	en
4616	Vale stofuil	nl
4617	Wolfspootlichtmot	nl
4618	Sparrenbladroller	nl
4619	Wolfspootoogklepmot	nl
4619	Wolfstrapp-Augendeckelfalter	de
4620	Baton Blue	en
4620	Graublauer Bläuling	de
4620	Klein tijmblauwtje	nl
4621	Grote populierenbladroller	nl
4622	Dreieck-Grasmotteneulchen	de
4622	Glanzende marmeruil	nl
4622	L'Eustrotie claire	fr
4623	Rode duifmot	nl
4624	Zilvervlekbladroller	nl
4625	Mint Bent-wing	en
4625	Muntoogklepmot	nl
4626	Vroege zaksikkelmot	nl
4627	Zomerzaksikkelmot	nl
4628	Oostelijke zaksikkelmot	nl
4629	Boterbloempje	nl
4629	La Panthère	fr
4629	Pantherspanner	de
4629	Speckled Yellow	en
4630	Stipjespalpmot	nl
4631	Grijze dennenknopmot	nl
4632	Green Silver-lines	en
4632	Jägerhütchen, Buchen-Kahnspinner	de
4632	La Halias du Hêtre	fr
4632	Zilveren groenuil	nl
4633	Ginster-Grünspanner	de
4633	Grass Emerald	en
4633	Grijsgroene zomervlinder	nl
4633	L'Hémithée du Genêt	fr
4634	Pronkpalpmot	nl
4635	Gele zaksikkelmot	nl
4636	Gewone dennenknopmot	nl
4637	Eikenborsteltje	nl
4638	Bergeikenborsteltje	nl
4638	Nördlicher Schuppen-Palpenfalter	de
4639	Gewone zakdrager	nl
4639	Kleiner Rauch-Sackträger	de
4640	Body lenght 4,5–5 mm in female.	de
4640	Hooglandzakdrager	nl
4641	Tongvarenvretertje	nl
4642	Le Museau	fr
4642	Pale Prominent	en
4642	Palpen-Zahnspinner	de
4642	Snuitvlinder	nl
4643	Vijfvingerige vedermot	nl
4643	Weiße Winden-Federmotte	de
4644	Kleine blokspanner	nl
4644	Kleiner Lappenspanner	de
4644	La Phalène à six ailes	fr
4644	Small Seraphim	en
4646	Coxcomb Prominent	en
4646	Kamel-Zahnspinner	de
4646	Kroonvogeltje	nl
4646	La Crête-de-Coq	fr
4647	Ahorn-Zahnspinner	de
4647	Esdoorntandvlinder	nl
4647	Le Capuchon	fr
4647	Maple Prominent	en
4648	Fächerfühler-Sackträger	de
4648	Pluimzakdrager	nl
4649	Haarschuppen-Zahnspinner	de
4649	Le Plumet, le Porte-Plume	fr
4649	Pluimspinner	nl
4649	Plumed Prominent	en
4650	Alantpalpmot	nl
4651	Ravenbladroller	nl
4652	Koraalbladroller	nl
4653	Brauner Nadelwald-Spanner	de
4653	Dennenbandspanner	nl
4653	La Phalène du Sapin	fr
4654	Muntvlindertje	nl
4655	Zwartwitte tijmmot	nl
4656	Weegbreemot	nl
4657	Grote meelmot	nl
4658	Stiptijmmot	nl
4659	Roestige donderkruidmot	nl
4660	Duinmuntvlinder	nl
4661	Roestkleurige muntvlinder	nl
4662	Purpermotje	nl
4663	Sultanmotje	nl
4664	Mijtermot	nl
4665	Groot spikkeldikkopje	nl
4665	Hespérie du Faux-Buis	fr
4665	Large Grizzled Skipper	en
4665	Sonnenröschen-Würfel-Dickkopffalter	de
4666	Bretons spikkeldikkopje	nl
4666	Hespérie des potentilles	fr
4666	Oberthür's Grizzled Skipper	en
4666	Zweibrütiger Würfel-Dickkopffalter	de
4667	Hespérie du carthame	fr
4667	Safflower Skipper	en
4667	Steppenheiden-Würfel-Dickkopffalter	de
4667	Witgezoomd spikkeldikkopje	nl
4668	Aardbeivlinder	nl
4668	Grizzled Skipper	en
4668	Hespérie de la mauve	fr
4668	Kleiner Würfel-Dickkopffalter	de
4669	Hespérie de l'Alchémille	fr
4669	Olive Skipper	en
4669	Schwarzbrauner Würfel-Dickkopffalter	de
4669	Voorjaarsspikkeldikkopje	nl
4670	Sonnenröschen-Glasflügler	de
4670	Sésie de l'hélianthème	fr
4670	Zonneroosjeswespvlinder	nl
4671	Fiery Clearwing	en
4671	Roter Ampfer-Glasflügler	de
4671	Sésie de l'Oseille	fr
4671	Zuringwespvlinder	nl
4672	Amaryllis	fr
4672	Oranje zandoogje	nl
4672	Rotbraunes Ochsenauge	de
4672	The Gatekeeper	en
4673	Bordered Sallow	en
4673	La Chrysographe	fr
4673	Oranje o-vlinder	nl
4673	Umbra-Sonneneule	de
4674	Gordelpalpmot	nl
4675	Fruitpalpmot	nl
4676	Harsbuilmot	nl
4677	Bruine metaalvlinder	nl
4678	Argent & Sable	en
4678	Großer Speerspanner	de
4678	La Hachée, la Mélanippe hastée	fr
4678	Speerpuntspanner	nl
4679	Kleine speerpuntspanner	nl
4679	Kleiner Speerspanner	de
4679	La Mélanippe du Myrtillier	fr
4679	White-banded Black Moth	en
4680	Hondenbotmot	nl
4680	Löffelkraut-Schleierfalter	de
4681	Herfstrietboorder	nl
4681	La Noctuelle du Roseau	fr
4681	Large Wainscot	en
4681	Schilfrohr-Wurzeleule	de
4682	La Phalène sacrée	fr
4682	Roodstreepspanner	nl
4682	Rotgestreifter Wanderspanner	de
4682	Vestal	en
4683	La Bande rouge	fr
4683	Paarsbandspanner	nl
4683	Rotbandspanner	de
4684	Bosbesbladroller	nl
4685	Topspringertje	nl
4686	Duifkruidbladroller	nl
4687	Prachtbosbesbladroller	nl
4688	Gewone dennenlotboorder	nl
4689	Rechte dennenlotboorder	nl
4690	Grote bruine grasuil	nl
4690	Große Bodeneule	de
4690	La lucipète	fr
4691	Rode dennenlotboorder	nl
4692	Grijze dennenlotboorder	nl
4693	Bruine grasuil	nl
4693	Dotted Rustic	en
4693	La Noctuelle pyrophile	fr
4693	Simulans-Bodeneule	de
4694	L'Ecaille des marais	fr
4694	Metelka Wooly Bear Moth	en
4694	Metelkas Bär	de
4694	Moeraspurperbeer	nl
4695	L'Ecaille pourprée, l'Ecaille mouchetée	fr
4695	Purperbeer	nl
4695	Purple Tiger	en
4695	Purpurbär	de
4696	La Soyeuse	fr
4696	Seideneulchen	de
4696	Straw Dot	en
4696	Stro-uiltje	nl
4697	Haagrolmot	nl
4698	Brown Rustic	en
4698	Dunkle Waldschatteneule	de
4698	La Noctuelle ténébreuse	fr
4698	Randvlekuil	nl
4699	Le Harpon	fr
4699	Linde-eenstaart	nl
4699	Linden-Sichelflügler	de
4699	Scarce Hook-tip	en
4700	Geelkoplichtmot	nl
4701	Emperor	en
4701	Kleines Nachtpfauenauge	de
4701	Le petit Paon de Nuit	fr
4701	Nachtpauwoog	nl
4702	Great Peacock Moth	en
4702	Grote nachtpauwoog	nl
4702	Le grand Paon de Nuit	fr
4702	Wiener Nachtpfauenauge	de
4703	Kleine sleedoornpage	nl
4703	Kleiner Schlehenzipfelfalter	de
4703	Sloe Hairstreak	en
4703	Thècle de l'amarel	fr
4704	Brauner Eichen-Zipfelfalter	de
4704	Bruine eikenpage	nl
4704	Ilex Hairstreak	en
4704	Thècle de l'yeuse	fr
4705	Black Hairstreak	en
4705	Pflaumen-Zipfelfalter	de
4705	Pruimenpage	nl
4705	Thècle du prunier	fr
4706	Blue-spot Hairstreak	en
4706	Kreuzdorn-Zipfelfalter	de
4706	Thècle des nerpruns	fr
4706	Wegedoornpage	nl
4707	Iepenpage	nl
4707	Thècle de l'orme	fr
4707	Ulmen-Zipfelfalter	de
4707	White-letter Hairstreak	en
4708	Zilverstraalmot	nl
4709	Beifuß-Blüteneule	de
4709	Bonte daguil	nl
4709	La Noble	fr
4709	Spotted Clover	en
4710	Rietsnuitmot	nl
4711	Gepijlde micro-uil	nl
4711	L'Hypénode du Serpolet	fr
4711	Pinion-streaked Snout	en
4711	Schmalflügel-Motteneule	de
4712	Gevorkte mot	nl
4713	Breitflügel-Motteneule	de
4713	Gelijnde micro-uil	nl
4713	L'Hypénode de la Callune	fr
4713	White-line Snout	en
4714	Bandlichtmot	nl
4715	Grijze bandlichtmot	nl
4716	Oranje bandlichtmot	nl
4717	Mantelmot	nl
4718	Herald	en
4718	La Découpure	fr
4718	Roesje	nl
4718	Zackeneule, Zimteule, Krebssuppe	de
4719	Vroege granietmot	nl
4720	Scherpe granietmot	nl
4721	Schuinbandgranietmot	nl
4722	Ampfer-Kleinspanner	de
4722	L'Acidalie de Kretschmar	fr
4722	Moerasstipspanner	nl
4723	L'Acidalie décorée, la Cendrée.	fr
4723	Sandthymian-Kleinspanner	de
4723	Tijmstipspanner	nl
4724	Küstendünen-Kleinspanner	de
4724	L'Acidalie des sables	fr
4724	Rosy Wave	en
4724	Witroze stipspanner	nl
4725	Cream Wave	en
4725	Gelblichweißer Kleinspanner	de
4725	L'Acidalie laiteuse	fr
4725	Roomkleurige stipspanner	nl
4726	L'Acidalie fausse-Timandre	fr
4726	Ligusterstipspanner	nl
4726	Rötlichgelber Kleinspanner	de
4726	Small Blood-vein	en
4727	Donkere prachtstipspanner	nl
4727	L'Acidalie hardie	fr
4727	Lewes Wave	en
4727	Marmorierter Kleinspanner	de
4728	Bosspanner	nl
4728	L'Acidalie des pâturages	fr
4728	Lesser Cream Wave	en
4728	Vierpunkt-Kleinspanner	de
4729	Bergstipspanner	nl
4729	L'Acidalie grisonnante	fr
4729	Weißgrauer Kleinspanner	de
4730	Geelmot	nl
4731	La Frange picotée, l'Acidalie picotée	fr
4731	Mullein Wave	en
4731	Prachtstipspanner	nl
4731	Randfleck-Kleinspanner	de
4732	Eckflügel-Kleinspanner	de
4732	L'Acidalie étrille	fr
4732	Sub-angled Wave	en
4732	Zwartstipspanner	nl
4733	Kantstipspanner	nl
4733	L'Acidalie ornée	fr
4733	Lace Border	en
4733	Schmuck-Kleinspanner	de
4734	Oranje granietmot	nl
4735	La Phalène rougeâtre, l'Acidalie rougie	fr
4735	Purperen stipspanner	nl
4735	Tawny Wave	en
4735	Violettroter Kleinspanner	de
4736	Bitterkruidgranietmot	nl
4737	Crème stipspanner	nl
4737	Heidelbeer-Kleinspanner	de
4737	L'Acidalie à trois raies	fr
4737	Smoky Wave	en
4738	Genetzter Dostspanner	de
4738	L'Acidalie tesselée	fr
4738	Zwartwitte stipspanner	nl
4739	L'Acidalie des ombelles	fr
4739	Scopula umbelaria	de
4739	Zoomstipspanner	nl
4740	Braungestreifter Kleinspanner	de
4740	Gestreepte stipspanner	nl
4740	L'Acidalie striée, l'Acidalie sillonnée.	fr
4741	Chalk Carpet	en
4741	Klaverbandspanner	nl
4741	L'Ortholite biponctuée	fr
4741	Zweipunkt-Wellenstriemenspanner	de
4742	Braunbinden-Wellenstriemenspanner	de
4742	Bruinbandspanner	nl
4742	La Phalène de l'Ansérine, la Chénopodie	fr
4742	Shaded Broad-bar	en
4743	Braungrauer Wellenstriemenspanner	de
4743	July Belle	en
4743	L'Ortholite plombée	fr
4743	Late bremspanner	nl
4744	Tandbandspanner	nl
4744	Winkelbinden-Wellenstriemenspanner	de
4744	l'Ortholite fortifiée	fr
4745	Hellgrauer Wellenstriemenspanner	de
4745	L'Ortholite acuminée	fr
4745	Lead belle	en
4745	Vroege bremspanner	nl
4746	Distelzandvleugeltje	nl
4747	Fijnzandvleugeltje	nl
4748	Ganzenvoetzandvleugeltje	nl
4749	Zomig zandvleugeltje	nl
4750	Vlekzandvleugeltje	nl
4751	Variabel zandvleugeltje	nl
4752	Kwelderzandvleugeltje	nl
4753	Meldezandvleugeltje	nl
4754	Bietzandvleugeltje	nl
4754	Rüben-Palpenmotte, Rübenmotte	de
4755	Grijs zandvleugeltje	nl
4756	Zeekraalzandvleugeltje	nl
4757	Schorzandvleugeltje	nl
4758	Hoefbladpalpmot	nl
4758	Huflattich-Palpenmotte	de
4759	Gevlekte dikkopmot	nl
4759	Knäuelmieren-Heidefalter	de
4760	Zonneroosjesdikkopmot	nl
4761	Doornspinnertje	nl
4761	Weißdorn-Gespinstmotte	de
4762	Zwarte weidedikkopmot	nl
4763	Heller Sonnenröschen-Heidefalter	de
4763	Zuidelijke dikkopmot	nl
4764	Eenstipdikkopmot	nl
4764	Krähenbeeren-Heidefalter	de
4765	Vale heidedikkopmot	nl
4766	Heidedikkopmot	nl
4767	Koperglansdikkopmot	nl
4768	Wilgenroosjesdikkopmot	nl
4769	Semikolon-Heidefalter	de
4769	Streepdikkopmot	nl
4770	Muizenoordikkopmot	nl
4771	Lichte dikkopmot	nl
4772	Grauer Gebirgs-Heidefalter	de
4772	Grote dikkopmot	nl
4773	Goudstippelige dikkopmot	nl
4774	Tijmdikkopmot	nl
4775	Witvlekdikkopmot	nl
4776	Zandkleurige dikkopmot	nl
4777	Blair's Wainscot	en
4777	Büttners Schrägflügeleule	de
4777	La Noctuelle de la Brouille	fr
4777	Moeraszeggeboorder	nl
4778	Goudlichtmot	nl
4779	Rode heidelichtmot	nl
4780	Dreistreifiger Mondfleckspanner	de
4780	Early Thorn	en
4780	Herculesje	nl
4780	L'Ennomos illunaire	fr
4781	Beemdkroonbladroller	nl
4782	L'Ennomos lunaire, le Croissant	fr
4782	Lindeherculesje	nl
4782	Lunar Thorn	en
4782	Zweistreifiger Mondfleckspanner	de
4783	Halvemaanvlinder	nl
4783	L'Ennomos illustre	fr
4783	Purple Thorn	en
4783	Violettbrauner Mondfleckspanner	de
4784	Bordered Grey	en
4784	Bruine heispanner	nl
4784	La Boarmie brune	fr
4784	Purpurgrauer Heide-Tagspanner	de
4786	Berkenplatlijf	nl
4787	Sikkelplatlijf	nl
4787	Vorfrühlings-Breitflügelfalter	de
4788	Meidoornplatlijf	nl
4789	Flame Wainscot	en
4789	Gevlamde rietuil	nl
4789	La Leucanie du Roseau	fr
4789	Striemen-Schilfeule	de
4790	La Nonagrie bétique	fr
4790	Zuidelijke graanboorder	nl
4791	Hoornaarvlinder	nl
4791	Hornet Moth	en
4791	Hornissen-Glasflügler	de
4791	Sésie du peuplier	fr
4792	Gekraagde wespvlinder	nl
4792	Großer Weiden-Glasflügler	de
4792	Lunar Hornet Moth	en
4792	Sésie du Saule	fr
4793	Aspen Clearwing	en
4793	Espen-Glasflügler	de
4793	Sésie du Tremble	fr
4793	Zwartkophoornaarvlinder	nl
4794	Dew Moth	en
4794	L'Endrosie diaphane, la Callimorphe arrosée	fr
4794	Steinflechtenbär	de
4794	Tijgerbeertje	nl
4795	Graubestäubter Wollkrautmönch	de
4795	La Cucullie de la Molène-Lychnis, la Bréchette	fr
4795	Striped Lychnis	en
4795	Zwarte-toortsvlinder	nl
4796	Braunwurz-Mönch	de
4796	Helmkruidvlinder	nl
4796	La Cucullie de la Scrophulaire	fr
4796	Water Betony	en
4797	Kuifvlinder	nl
4797	Königskerzen-Mönch	de
4797	La Brèche	fr
4797	Mullein	en
4798	Bordered Gothic	en
4798	Gelijnde silene-uil	nl
4798	Haldenflur-Nelkeneule	de
4798	La Noctuelle de la Saponaire	fr
4799	Campion	en
4799	Gevorkte silene-uil	nl
4799	La Noctuelle du Cucubale	fr
4799	Violettbraune Kapseleule	de
4800	Kohleulenähnliche Wieseneule	de
4800	Le Tréma blanc	fr
4800	Tandjesuil	nl
4800	White Colon	en
4801	Kleine rietvink	nl
4801	La Noctuelle veineuse	fr
4801	Reed Dagger	en
4801	Ried-Weißstriemeneule	de
4802	Chinese lichtmot	nl
4803	Black-veined Moth	en
4803	Hartheu-Spanner	de
4803	La Divisée, la Phalène blanche, la Surlignée	fr
4803	Vals witje	nl
4804	Getreide-Palpenfalter, Getreidemotte	de
4804	Graanmot	nl
4805	Bruidsmot	nl
4806	Fijne golfbandmot	nl
4807	Abendpfauenauge	de
4807	Eyed Hawkmoth	en
4807	Le Sphinx demi-paon	fr
4807	Pauwoogpijlstaart	nl
4808	Boogpuntmot	nl
4809	Bruine zoompalpmot	nl
4810	Janiszewskas Prachtfalter	de
4810	Wegedoorntwijgmot	nl
4811	Wegedoornknopmot	nl
4812	Donkere aarduil	nl
4812	La Noctuelle rousselette, l'Agréable	fr
4812	Sandrasen-Bodeneule	de
4812	Stout dart	en
4813	La Mélanippe affligée	fr
4813	Schwarzweißer Weidenröschenspanner	de
4813	White-banded Carpet	en
4813	Witbandspanner	nl
4814	Aardbeibladroller	nl
4814	Laubwurm, Springwurm-Wickler	de
4814	Pyrale de la vigne, Ver de la vigne	fr
4814	Vine Leaf-roller Tortrix, Long-nosed Twist	en
4815	Azuurbladroller	nl
4816	Bruine vedermot	nl
4816	Hasenlattich-Federmotte	de
4817	Ligusterpijlstaart	nl
4817	Ligusterschwärmer	de
4817	Privet hawkmoth	en
4817	le Sphinx du troène	fr
4818	Dennenpijlstaart	nl
4818	Kiefernschwärmer	de
4818	Le Sphinx du Pin	fr
4818	Pine Hawkmoth	en
4819	Hespérie des sanguisorbes	fr
4819	Kalkgraslanddikkopje	nl
4819	Red-underwing Skipper	en
4819	Roter Würfel-Dickkopffalter	de
4820	Bonte lariksbladroller	nl
4821	Breitflügeliger Fleckleibbär	de
4821	L'Ecaille tigrée	fr
4821	White Ermine	en
4821	Witte tijger	nl
4822	Buff Ermine	en
4822	Gelber Fleckleibbär	de
4822	Gele tijger	nl
4822	l'Ecaille Lièvre	fr
4823	Rode knopbladroller	nl
4824	L'Ecaille de l'Ortie	fr
4824	Schmalflügeliger Fleckleibbär	de
4824	Sneeuwbeer	nl
4824	Water Ermine	en
4825	Florida-uil	nl
4825	Knöterich-Seidenglanzeule	de
4825	La Noctuelle exiguë	fr
4825	Small Mottled Willow	en
4826	Spinaziemot	nl
4827	Graubraune Eichenbusch-Eule	de
4827	La Xanthie de l'Yeuse	fr
4827	Vroege eikenuil	nl
4828	Geelkopmot	nl
4828	Gelbkopf-Fransenfalter	de
4829	Eichenrinden-Miniermotte	de
4829	Eikenbaststeltmot	nl
4830	Balancierstabmotte	de
4830	Pootmot	nl
4831	Buchen-Zahnspinner	de
4831	Eekhoorn	nl
4831	L'Ecureuil, le Staurope du Hêtre	fr
4831	Lobster Moth	en
4832	Gesprenkelter Pappelspanner	de
4832	La Stéganie convoitée	fr
4832	Zoomvlekspanner	nl
4833	Dorset Cream Wave	en
4833	Dreifleck-Pappelspanner	de
4833	Drievlekspanner	nl
4833	La Stéganie du peuplier	fr
4834	Akkerleeuwenbekvedermot	nl
4835	Tweevlekvedermot	nl
4836	Azuurblauwmot	nl
4836	Schmalflügelmotte	de
4837	Eikenpalpmot	nl
4838	Berggentiaanvedermot	nl
4838	Schwalbenwurzenzian-Federmotte	de
4839	Steenbreekvedermot	nl
4840	Enzian-Federmotte	de
4840	Genitaanvedermot	nl
4841	Vroege eikenpalpmot	nl
4842	Ereprijsvedermot	nl
4843	Schuinstipvedermot	nl
4844	Duizendguldenkruidvedermot	nl
4845	Halsbandmineermot	nl
4846	Grijze heidezakdrager	nl
4846	Laubholz-Sackträger	de
4847	Bosbeslijnbladroller	nl
4848	Esdoornmineermot	nl
4849	Messingbandmineermot	nl
4850	Zwartkraagelzenmineermot	nl
4851	Bruine rozenmineermot	nl
4852	Ratelpopuliermineermot	nl
4853	Schwarzköpfiger Eichen-Zwergminierfalter	de
4853	Zwartkopeikenmineermot	nl
4854	Braammineermot	nl
4855	Boogjeseikenmineermot	nl
4856	Sociale berkenmineermot	nl
4857	Haagbeukmineermot	nl
4858	Wegedoornmineermot	nl
4858	Weißfleckiger Kreuzdorn-Zwergminierfalter	de
4859	Gelijnde rozenmineermot	nl
4860	Donkere berkenmineermot	nl
4861	Groene berkenmineermot	nl
4862	Zuidelijke meidoornmineermot	nl
4863	Dropwort Pigmy	en
4863	Mädesüß-Zwergminierfalter	de
4863	Spireamineermot	nl
4864	Hazelaarmineermot	nl
4865	Windemineermot	nl
4865	Winden-Zwergminierfalter	de
4866	Witkraagelzenmineermot	nl
4867	Zilverbandbeukenmineermot	nl
4868	Meidoornmineermot	nl
4869	Appelhoekmineermot	nl
4870	Nordischer Birken-Zwergminierfalter	de
4870	Vroege berkenmineermot	nl
4871	Iepenbladrandmineermot	nl
4872	Late berkenmineermot	nl
4873	Grijze lijsterbesmineermot	nl
4874	Appelbladmineermot	nl
4875	Elsbesmineermot	nl
4876	Slanke mineermot	nl
4877	Minuscule perenmineermot	nl
4878	Bosbesmineermot	nl
4879	Gewone lijsterbesmineermot	nl
4880	Gewone wilgenmineermot	nl
4881	Boogjesmineermot	nl
4882	Meidoornvlekmineermot	nl
4883	Meidoornhoekmineermot	nl
4884	Pruimenballonmot	nl
4885	Eichen-Prozessionsspinner	de
4885	Eikenprocessierups	nl
4885	La Processionnaire du Chêne	fr
4885	Oak Processionea	en
4886	Spiraalmineermot	nl
4887	Perenbladmineermot	nl
4888	Veelkleurige mineermot	nl
4889	Gewone eikenmineermot	nl
