id	type	identifier	description	creator	rightsHolder
4871	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGLEMN_m_99.jpg		Steeman Chris	Steeman Chris
4701	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SATUPAVO_e_01.jpg	batch of eggs	Steeman Chris	Steeman Chris
4893	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGSAMI_iA_01_0OZnsfb.jpg		Snyers Chris	Snyers Chris
5659	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CACOPRON_l_05.jpg	Larva in spun leaves of *Euphorbia paralias*. Feeding signs on this host plant can easily be confused with those of *Acroclita subsequana*.	Meert Ruben	Meert Ruben
4844	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STENZOPH_m_01_uh75mTS.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
4901	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGULMI_m_99.jpg	mine on *Ulmus  minor* - view upperside	Steeman Chris	Steeman Chris
5090	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ABROASCL_iA_01_rFd3f86.jpg		Steeman Chris	Steeman Chris
4825	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SPODEXIG_iA_01_GMDe6yh.jpg		Steeman Chris	Steeman Chris
5090	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ABROASCL_iA_04.jpg		Steeman Chris	Steeman Chris
4826	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SPOLRECU_l_01_iBdJCFl.jpg		Snyers Chris	Snyers Chris
5192	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ITAMBRUN_iMup_01.jpg	Leg. et Coll. G. De Prins	De Prins Willy	De Prins Willy
4775	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCYTSCOP_iA_01_Ed3apyc.jpg		Steeman Chris	Steeman Chris
5192	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ITAMBRUN_iWup_01.jpg	Leg. G & W. De Prins, Coll. G. De Prins	De Prins Willy	De Prins Willy
5192	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ITAMBRUN_iWup_02.jpg	Leg. et Coll. G. De Prins	De Prins Willy	De Prins Willy
4755	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCROPROC_m_01_HEouUpY.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
4802	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SINIBUTL_iA_01_7JNzhvx.jpg		Hansen Krien	Hansen Krien
4743	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCOTLURI_iA_01_5lfaZ1l.jpg		Steeman Chris	Steeman Chris
4888	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGREGI_m_01_3efjd22.jpg	vacated mine on *Crataegus*	Steeman Chris	Steeman Chris
4898	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGTILI_m_01_qP4cQ6f.jpg		Steeman Chris	Steeman Chris
4866	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGGLUT_m_01_2k5Vhyq.jpg		Steeman Chris	Steeman Chris
4797	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SHARVERB_l_01_28IoePs.jpg	final instar larva on *Verbascum thapsus*	Steeman Chris	Steeman Chris
4792	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SESIBEMB_iMun_01_tZDTrXO.jpg	Coll. Theo Garrevoet.	Garrevoet Theo	Garrevoet Theo
4917	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNASPHE_iMun_01_FJ60eZo.jpg	Coll. Theo Garrevoet.	Garrevoet Theo	Garrevoet Theo
4913	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNAFORM_bio_01_GzzT0QQ.jpg	*Salix caprea* branch infested with *Agrobacterium tumefasciens* and with frass protruding from the gall by a caterpillar.	Garrevoet Theo	Garrevoet Theo
4913	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNAFORM_iWup_01_nuAnCcR.jpg	Coll. Theo Garrevoet.	Garrevoet Theo	Garrevoet Theo
4919	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNATIPU_iW_01_lESVFGf.jpg	Ex larva. The imago emerged on 2004-05-12.	Garrevoet Theo	Garrevoet Theo
4822	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SPILLUTE_iA_03_y6vAk7c.jpg		Janssen Leo	Janssen Leo
4236	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/NOCTCOME_iA_02_khrAkj6.jpg		Steeman Chris	Steeman Chris
4824	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SPILURTI_l_05_K55zd0q.jpg		Voogd Jeroen	Voogd Jeroen
4236	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/NOCTCOME_iA_03_Wx69Ch5.jpg		Steeman Chris	Steeman Chris
4818	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SPHIPINA_l_04_rbpvN0B.jpg		Voogd Jeroen	Voogd Jeroen
4786	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SEMIAVEL_iA_01_1gyotzO.jpg		Jacobs Maarten	Jacobs Maarten
4824	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SPILURTI_l_02_Zl4i9XR.jpg		Voogd Jeroen	Voogd Jeroen
4778	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SELAARGY_iA_01_YrfYOlr.jpg		Steeman Chris	Steeman Chris
4716	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCIORHEN_iA_01_BIVzXT0.jpg		Steeman Chris	Steeman Chris
4803	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SIONLINE_iA_03_6fc3Woq.jpg		Steeman Chris	Steeman Chris
4803	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SIONLINE_l_01_PnCG2kr.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
4718	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCOLLIBA_iA_01_GSgpnS5.jpg	overwintering in cave	Steeman Chris	Steeman Chris
4787	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SEMIOCUL_iA_01_7SkOPxQ.jpg		Steeman Chris	Steeman Chris
4855	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGBASI_m_05_xttZClf.jpg	mine on *Quercus robur*	Steeman Chris	Steeman Chris
4862	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGCRAT_m_01_eXPzGfO.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
4868	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGHYBN_m_2.jpg		Steeman Chris	Steeman Chris
4870	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGLAPP_m_01_Zv0Cozc.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
4873	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGMAGD_m_01_dQ0cZah.jpg		Steeman Chris	Steeman Chris
4874	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGMALE_m_03_PTBoNee.jpg		Steeman Chris	Steeman Chris
4877	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGMINU_m_01_884D9Tk.jpg		Steeman Chris	Steeman Chris
4879	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGNYLA_m_01_7F6hFrQ.jpg		Steeman Chris	Steeman Chris
4846	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STERFUSC_c_01.jpg		Steeman Chris	Steeman Chris
5794	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CHLOMIAT_iAM_01.jpg	leg. Antti Kohonen, coll. RBINS.	De Prins Guido	De Prins Guido
5659	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CACOPRON_l_06.jpg	Larva in spun leaves of *Spraea* sp.	Meert Ruben	Meert Ruben
5659	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CACOPRON_l_07.jpg	Overwintering larva in spun seeds of *Erigeron canadensis*.	Meert Ruben	Meert Ruben
4714	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCIOADEL_iA_01_kDLWWoA.jpg		Steeman Chris	Steeman Chris
5659	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CACOPRON_p_01.jpg	Pupa found in spun flowers on *Allium ampeloprasum* (leek).	Meert Ruben	Meert Ruben
4807	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SMEROCEL_l_01_2ud7FVC.jpg	younger larva	Steeman Chris	Steeman Chris
4247	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/NOLASUBC_iA_01_w3ywCM2.jpg		Vantieghem Pieter	Vantieghem Pieter
4712	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCHRFEST_iA_01_BL3wfag.jpg		Jacobs Maarten	Jacobs Maarten
4247	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/NOLASUBC_iA_01_KDDA6CT.jpg		Steeman Chris	Steeman Chris
4710	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCHOGIGA_iM_02_ORPmNDt.jpg		Steeman Chris	Steeman Chris
4906	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SWAMCAES_iA_01_Jtqm4FU.jpg		Snyers Chris	Snyers Chris
4906	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SWAMCAES_l_01_EQiezi0.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
4906	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SWAMCAES_m_01_6IzVGqV.jpg		Steeman Chris	Steeman Chris
4806	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SITOVERT_iA_01_CE26X3M.jpg		Steeman Chris	Steeman Chris
4848	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGACER_m_03_QPbyIj8.jpg		Steeman Chris	Steeman Chris
6085	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/DREPCURV_iM_01.jpg	leg. G. De Prins, coll. G. De Prins.	De Prins Guido	De Prins Guido
6441	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/FALCLACE_iM_01_DiZWUdQ.jpg	leg. G. De Prins, coll. G. De Prins.	De Prins Guido	De Prins Guido
5422	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ANCYBADI_iA_01_cdUyXKn.jpg		Steeman Chris	Steeman Chris
4850	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGALNE_m_01_pXnjoRQ.jpg		Steeman Chris	Steeman Chris
4856	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGBETI_m_01.jpg		Steeman Chris	Steeman Chris
4867	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGHEMA_m_01_WZyaedR.jpg		Steeman Chris	Steeman Chris
4281	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ODONBIDE_iWup_01.jpg	leg. W. De Prins, coll. G. De Prins.	De Prins Guido	De Prins Guido
4916	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNASCOL_bio_01_j0v4na7.jpg	Infested *Betula* tree showing some exit holes at the base of the trunk.	Garrevoet Theo	Garrevoet Theo
4920	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNAVESP_iM_02_XXkHbNy.jpg	Ex larva. Imago hatched on 2015-05-03.	Garrevoet Theo	Garrevoet Theo
4892	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGSALI_m_01_pE46C8b.jpg		Steeman Chris	Steeman Chris
4324	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/OURASAMB_iMup_01.jpg	leg. G. De Prins, coll. G. De Prins.	De Prins Guido	De Prins Guido
4855	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGBASI_m_01_kBPsGr8.jpg	mine on *Quercus robur*	Steeman Chris	Steeman Chris
4796	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SHARSCRO_l_02_Ac7w2u9.jpg	final instar on *Scrophularia*	Baugnée Jean-Yves	Baugnée Jean-Yves
4796	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SHARSCRO_iA_01_CnmZNyf.jpg		Jacobs Maarten	Jacobs Maarten
4911	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNACULI_iWup_01_UMWXlsK.jpg	Coll. Theo Garrevoet.		
4912	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNAFLAV_iMup_01_0qYQZaS.jpg	Coll. Theo Garrevoet.	Garrevoet Theo	Garrevoet Theo
4706	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SATYSPIN_iA_03_JiVXWwo.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
4851	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGANOM_m_03_PnrKLog.jpg	different mines with larvae on *Rosa canina* s. l.	Baugnée Jean-Yves	Baugnée Jean-Yves
4722	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCOPCORR_iA_01_A09GT6V.jpg		Sierens Tom	Sierens Tom
4828	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SPULFLAV_iA_01_fNP19jq.jpg		Pollet D.	Pollet D.
4851	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGANOM_m_05.jpg		Steeman Chris	Steeman Chris
4868	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGHYBN_m_3.jpg		Steeman Chris	Steeman Chris
4869	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGINCO_m_02_WROwxGk.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
4874	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGMALE_l_01_7ys9VCu.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
4725	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCOPFLOS_iA_01_B3so3Ki.jpg		Steeman Chris	Steeman Chris
4728	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCOPIMMU_iA_01_OY3Tuby.jpg		Steeman Chris	Steeman Chris
4733	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCOPORNA_iA_01_TiDLVpb.jpg		Steeman Chris	Steeman Chris
4780	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SELEDENT_iM_02.jpg		Steeman Chris	Steeman Chris
4782	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SELELUNU_iA_01_UPfthg9.jpg		Steeman Chris	Steeman Chris
4833	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STEGTRIM_iA_03_mjlDPdv.jpg		Steeman Chris	Steeman Chris
4699	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SABRHARP_iM_01.jpg		Steeman Chris	Steeman Chris
4718	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCOLLIBA_l_01_dnIb33h.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
5794	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CHLOMIAT_iAM_02.jpg	leg. A. Riemis, coll. RBINS.	De Prins Guido	De Prins Guido
4884	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGPLAG_m_02_jc0YPb2.jpg	mines on *Prunus spinosa*	Steeman Chris	Steeman Chris
4891	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGSAKH_m_02_oN4oKHo.jpg		Steeman Chris	Steeman Chris
5795	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CHLOSITE_iAW_02.jpg	leg. A. Riemis, coll. RBINS.	De Prins Guido	De Prins Guido
4891	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGSAKH_m_03_J2zecwv.jpg		Steeman Chris	Steeman Chris
5659	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CACOPRON_p_02.jpg	Pupa found in spun leaves on *Euphorbia paralias*. Feeding signs on this host plant can easily be confused with those of *Acroclita subsequana*.	Meert Ruben	Meert Ruben
4237	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/NOCTFIMB_iA_01_f2Da2TQ.jpg		Steeman Chris	Steeman Chris
4895	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGSPEC_m_03_VzOJYzR.jpg		Steeman Chris	Steeman Chris
5659	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CACOPRON_p_03.jpg	Exuvium on *Nerium oleander*.	Meert Ruben	Meert Ruben
4846	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STERFUSC_c_02.jpg		Steeman Chris	Steeman Chris
4734	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCOPPYRA_iA_01_MmvM7AB.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
4750	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCROCOST_iA_01_P2FoVmZ.jpg		Steeman Chris	Steeman Chris
4867	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGHEMA_m_02_p2jb9EQ.jpg		Steeman Chris	Steeman Chris
4869	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGINCO_m_01_UoPA31x.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
4846	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STERFUSC_c_03.jpg		Steeman Chris	Steeman Chris
4779	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SELASPAD_iA_02_0rDZUAX.jpg		Steeman Chris	Steeman Chris
4791	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SESIAPIF_iMup_01_hQdeQki.jpg	Coll. Theo Garrevoet.	Garrevoet Theo	Garrevoet Theo
4855	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGBASI_l_01_agSaNEW.jpg	larva spinning a cocoon	Snyers Chris	Snyers Chris
4793	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SESIMELA_iMun_01_oHqZfY7.jpg	Coll. Theo Garrevoet.	Garrevoet Theo	Garrevoet Theo
4917	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNASPHE_iMup_01_Kro4dVP.jpg	Coll. Theo Garrevoet.	Garrevoet Theo	Garrevoet Theo
4912	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNAFLAV_iWup_01_IR7x0Rz.jpg	Coll. Theo Garrevoet.	Garrevoet Theo	Garrevoet Theo
4913	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNAFORM_bio_02_WHVCG1z.jpg	*Salix caprea* branch infested with *Agrobacterium tumefasciens* and with frass protruding from the gall by a caterpillar.	Garrevoet Theo	Garrevoet Theo
4909	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNAANDR_bio_01.JPG	Future exit hole with the covering lid still present.	Garrevoet Theo	Garrevoet Theo
4920	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNAVESP_l_02_3BOkUmA.jpg	A young larva.	Steeman Chris	Steeman Chris
4712	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCHRFEST_iA_02_KEnwwc5.jpg		Jacobs Maarten	Jacobs Maarten
4828	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SPULFLAV_iA_02_t7ySaqq.jpg		Peeters Adriaan	Peeters Adriaan
4237	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/NOCTFIMB_iA_02.jpg		Steeman Chris	Steeman Chris
4771	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCYTLIMB_iA_02_HQzGQqD.jpg		Peeters Adriaan	Peeters Adriaan
4906	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SWAMCAES_m_02_3H7WWjr.jpg		Steeman Chris	Steeman Chris
6085	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/DREPCURV_iW_01.jpg	leg. G. De Prins, coll. G. De Prins.	De Prins Guido	De Prins Guido
6086	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/DREPFALC_iM_01.jpg	leg. G. De Prins, coll. G. De Prins.	De Prins Guido	De Prins Guido
5425	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ANCYDIMI_iA_01_V1LLTA1.jpg		Steeman Chris	Steeman Chris
4926	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNCTAEN_l_01_Tz3RqSq.jpg		Wullaert Steve	Wullaert Steve
4237	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/NOCTFIMB_l_01_40w64Qu.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
4755	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCROPROC_l_02_8UshlAA.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
4912	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNAFLAV_iM_01_JTxDoCi.jpg	Ex larva. Imago: 2015-06-10	Garrevoet Theo	Garrevoet Theo
4710	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCHOGIGA_iM_01_3iS1nnD.jpg		Steeman Chris	Steeman Chris
4788	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SEMISTEI_iA_01_2qqJKid.jpg		Steeman Chris	Steeman Chris
4728	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCOPIMMU_iA_02_ubZCOeZ.jpg		Steeman Chris	Steeman Chris
4733	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCOPORNA_iA_02_4KTQUNt.jpg		Steeman Chris	Steeman Chris
4741	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCOTBIPU_iA_01_wot9R33.jpg		Steeman Chris	Steeman Chris
4783	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SELETETR_iM_02.jpg		Steeman Chris	Steeman Chris
4821	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SPILLUBR_iM_01.jpg		Steeman Chris	Steeman Chris
4699	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SABRHARP_iM_02.jpg		Steeman Chris	Steeman Chris
4717	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCLEACUT_iA_02_3tb7DpP.jpg	second observation for Belgium	Janssen Leo	Janssen Leo
6092	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/DRYMVELI_l_03_yP1lsl5.jpg		Voogd Jeroen	Voogd Jeroen
4887	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGPYRI_m_02_zfrU1Zu.jpg		Steeman Chris	Steeman Chris
4795	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SHARLYCH_iA_01_gk3c1gI.jpg		Wullaert Steve	Wullaert Steve
4771	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SCYTLIMB_iA_01_OV4tThC.jpg		Steeman Chris	Steeman Chris
6441	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/FALCLACE_iW_01.jpg	leg. G. De Prins, coll. G. De Prins.	De Prins Guido	De Prins Guido
5426	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ANCYGEMI_iA_01.jpg		Steeman Chris	Steeman Chris
3865	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/GRAPNEBR_bio_01.jpg	Abandoned seed pod of *Colutea arborescens* with small hole.	Meert Ruben	Meert Ruben
5426	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ANCYGEMI_iA_02.jpg	worn specimen	Steeman Chris	Steeman Chris
5426	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ANCYGEMI_iA_03.jpg		Steeman Chris	Steeman Chris
5149	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CYDICONC_iA_01.jpg		Steeman Chris	Steeman Chris
5795	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CHLOSITE_iAW_01.jpg	leg. G. De Prins, coll. RBINS.	De Prins Guido	De Prins Guido
4819	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SPIASERT_iM_02_RKdjeDi.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
5157	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CYDIINQU_iA_01_quQimay.jpg		Steeman Chris	Steeman Chris
3865	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/GRAPNEBR_hab_01.jpg	Road side with *Colutea arborescens*.	Meert Ruben	Meert Ruben
3865	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/GRAPNEBR_hpl_01.jpg	*Colutea arborescens*.	Meert Ruben	Meert Ruben
4237	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/NOCTFIMB_l_02_Wvmjyqe.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
4237	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/NOCTFIMB_l_03_qJJLYHi.jpg		De Ceuster Walter	De Ceuster Walter
5479	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/APLAONON_iWup_03.jpg	leg. W. De Prins, coll. G. De Prins.	De Prins Guido	De Prins Guido
5563	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ASPIGILV_iWup_01.jpg	leg. A. Riemis, coll. G. De Prins.	De Prins Guido	De Prins Guido
4886	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGPRUN_m_03_RCrY1rv.jpg	mine on *Prunus spinosa* - view upperside	Baugnée Jean-Yves	Baugnée Jean-Yves
4791	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SESIAPIF_iWup_01_Dmd3fkd.jpg	Coll. Theo Garrevoet.	Garrevoet Theo	Garrevoet Theo
4792	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SESIBEMB_iWun_01_d0CDT6y.jpg	Coll. Theo Garrevoet.	Garrevoet Theo	Garrevoet Theo
