id	locality	countryCode	occurrenceStatus	eventDate
4110	Oost-Vlaanderen province	BE	present	1980-2004
4110	Antwerpen province	BE	present	1980-2004
4110	Limburg province	BE	present	1980-2004
4110	Brabant province	BE	present	1980-2004
4110	Hainaut province	BE	present	1980-2004
4110	Namur province	BE	present	1980-2004
4110	Liège province	BE	present	1980-2004
4110	Luxembourg province	BE	present	1980-2004
4110	West-Vlaanderen province	BE	present	After 2004
4110	Oost-Vlaanderen province	BE	present	After 2004
4110	Antwerpen province	BE	present	After 2004
4110	Limburg province	BE	present	After 2004
4110	Brabant province	BE	present	After 2004
4110	Hainaut province	BE	present	After 2004
4110	Namur province	BE	present	After 2004
4110	Liège province	BE	present	After 2004
4110	Luxembourg province	BE	present	After 2004
4016	Liège province	BE	present	After 2004
4368	Namur province	BE	present	After 2004
4368	Liège province	BE	present	After 2004
4368	Vlaams Brabant province	BE	present	After 2004
6057	Namur province	BE	present	Before 1980
4659	Liège province	BE	present	After 2004
7729	West-Vlaanderen province	BE	present	After 2004
6224	Hainaut province	BE	present	After 2004
5834	Hainaut province	BE	present	After 2004
4810	Hainaut province	BE	present	After 2004
5928	Liège province	BE	present	After 2004
7739	West-Vlaanderen province	BE	present	After 2004
7739	Oost-Vlaanderen province	BE	present	After 2004
4773	Namur province	BE	present	After 2004
4349	Luxembourg province	BE	present	After 2004
6293	Vlaams Brabant province	BE	present	After 2004
3926	West-Vlaanderen province	BE	present	After 2004
3926	Oost-Vlaanderen province	BE	present	After 2004
3926	Vlaams Brabant province	BE	present	After 2004
3926	Liège province	BE	present	After 2004
3926	Namur province	BE	present	After 2004
4852	Vlaams Brabant province	BE	present	After 2004
5593	Antwerpen province	BE	present	Before 1980
5593	Brabant province	BE	present	Before 1980
5593	Hainaut province	BE	present	Before 1980
5593	Antwerpen province	BE	present	1980-2004
5593	West-Vlaanderen province	BE	present	After 2004
5593	Oost-Vlaanderen province	BE	present	After 2004
5593	Antwerpen province	BE	present	After 2004
5593	Limburg province	BE	present	After 2004
5593	Brabant province	BE	present	After 2004
5593	Hainaut province	BE	present	After 2004
5593	Liège province	BE	present	After 2004
5593	Luxembourg province	BE	present	After 2004
4802	Vlaams Brabant province	BE	present	After 2004
4907	Luxembourg province	BE	present	After 2004
5875	West-Vlaanderen province	BE	present	After 2004
6267	West-Vlaanderen province	BE	present	After 2004
6226	Limburg province	BE	present	After 2004
6226	Namur province	BE	present	After 2004
5608	Hainaut province	BE	present	After 2004
5608	Antwerpen province	BE	present	After 2004
7739	Antwerpen province	BE	present	After 2004
7739	Vlaams Brabant province	BE	present	After 2004
4551	Antwerpen province	BE	present	After 2004
4551	Luxembourg province	BE	present	After 2004
4551	Hainaut province	BE	present	After 2004
4551	Namur province	BE	present	After 2004
6124	Vlaams Brabant province	BE	present	After 2004
4174	Luxembourg province	BE	present	After 2004
5935	Namur province	BE	present	After 2004
7739	Hainaut province	BE	present	After 2004
4376	West-Vlaanderen province	BE	present	After 2004
4376	Oost-Vlaanderen province	BE	present	After 2004
4376	Antwerpen province	BE	present	After 2004
4376	Namur province	BE	present	After 2004
5919	Liège province	BE	present	After 2004
5798	Namur province	BE	present	After 2004
4721	Namur province	BE	present	After 2004
4845	Namur province	BE	present	After 2004
4845	Liège province	BE	present	After 2004
5301	Namur province	BE	present	After 2004
4007	Oost-Vlaanderen province	BE	present	After 2004
6185	Luxembourg province	BE	present	After 2004
4939	Liège province	BE	present	After 2004
5837	West-Vlaanderen province	BE	present	After 2004
5837	Luxembourg province	BE	present	After 2004
5837	Oost-Vlaanderen province	BE	present	After 2004
5837	Antwerpen province	BE	present	After 2004
5837	Namur province	BE	present	After 2004
5935	Luxembourg province	BE	present	After 2004
6002	West-Vlaanderen province	BE	present	After 2004
5880	Vlaams Brabant province	BE	present	After 2004
4209	Namur province	BE	present	After 2004
4209	West-Vlaanderen province	BE	present	After 2004
4490	Brabant province	BE	present	After 2004
7734	West-Vlaanderen province	BE	present	After 2004
5155	Liège province	BE	present	After 2004
5155	Vlaams Brabant province	BE	present	After 2004
6144	Liège province	BE	present	After 2004
6144	Luxembourg province	BE	present	After 2004
4287	Namur province	BE	present	After 2004
4529	Vlaams Brabant province	BE	present	After 2004
3912	Brabant province	BE	present	After 2004
6111	Brabant province	BE	present	After 2004
4540	Limburg province	BE	present	After 2004
4540	Liège province	BE	present	After 2004
3880	Limburg province	BE	present	After 2004
4754	Hainaut province	BE	present	After 2004
6176	Namur province	BE	present	After 2004
3918	Luxembourg province	BE	present	After 2004
6224	Luxembourg province	BE	present	After 2004
4480	Namur province	BE	present	After 2004
4480	Luxembourg province	BE	present	After 2004
5238	Luxembourg province	BE	present	After 2004
5238	Liège province	BE	present	After 2004
5539	Luxembourg province	BE	present	After 2004
5843	West-Vlaanderen province	BE	present	After 2004
4579	Luxembourg province	BE	present	After 2004
5476	West-Vlaanderen province	BE	present	After 2004
5476	Namur province	BE	present	After 2004
4210	Antwerpen province	BE	present	After 2004
4210	Hainaut province	BE	present	After 2004
4210	Liège province	BE	present	After 2004
4210	Brabant province	BE	present	After 2004
4210	Oost-Vlaanderen province	BE	present	After 2004
4210	Luxembourg province	BE	present	After 2004
4210	Namur province	BE	present	After 2004
5998	Namur province	BE	present	After 2004
5998	Luxembourg province	BE	present	After 2004
5832	Luxembourg province	BE	present	After 2004
5832	Liège province	BE	present	After 2004
5833	West-Vlaanderen province	BE	present	After 2004
5833	Liège province	BE	present	After 2004
5834	Liège province	BE	present	After 2004
5834	Antwerpen province	BE	present	After 2004
5836	Luxembourg province	BE	present	After 2004
5839	West-Vlaanderen province	BE	present	After 2004
5835	Luxembourg province	BE	present	After 2004
4087	Liège province	BE	present	After 2004
4098	Hainaut province	BE	present	After 2004
4461	Namur province	BE	present	After 2004
4905	Liège province	BE	present	After 2004
4145	Namur province	BE	present	After 2004
4996	West-Vlaanderen province	BE	present	After 2004
5982	Luxembourg province	BE	present	After 2004
5232	West-Vlaanderen province	BE	present	After 2004
5077	Hainaut province	BE	present	After 2004
5710	Liège province	BE	present	After 2004
5722	Limburg province	BE	present	After 2004
4976	Antwerpen province	BE	present	After 2004
4976	Oost-Vlaanderen province	BE	present	After 2004
4626	Luxembourg province	BE	present	After 2004
4155	Namur province	BE	present	After 2004
6256	Limburg province	BE	present	After 2004
5589	Limburg province	BE	present	After 2004
6019	Liège province	BE	present	After 2004
3868	Namur province	BE	present	After 2004
3868	Luxembourg province	BE	present	After 2004
6181	Luxembourg province	BE	present	After 2004
6186	Antwerpen province	BE	present	After 2004
6186	Vlaams Brabant province	BE	present	After 2004
6186	Namur province	BE	present	After 2004
6186	Limburg province	BE	present	After 2004
6186	Oost-Vlaanderen province	BE	present	After 2004
6186	West-Vlaanderen province	BE	present	After 2004
7742	Luxembourg province	BE	present	After 2004
7741	Luxembourg province	BE	present	After 2004
7743	West-Vlaanderen province	BE	present	After 2004
7744	Oost-Vlaanderen province	BE	present	After 2004
7745	Oost-Vlaanderen province	BE	present	After 2004
6223	Liège province	BE	present	After 2004
7746	Namur province	BE	present	After 2004
5052	West-Vlaanderen province	BE	present	After 2004
5052	Oost-Vlaanderen province	BE	present	After 2004
5052	Antwerpen province	BE	present	After 2004
4610	Limburg province	BE	present	After 2004
4610	Brabant province	BE	present	After 2004
5948	Limburg province	BE	present	After 2004
5676	Hainaut province	BE	present	After 2004
4650	Hainaut province	BE	present	After 2004
5060	Namur province	BE	present	After 2004
4285	Luxembourg province	BE	present	After 2004
6320	Liège province	BE	present	After 2004
6320	Namur province	BE	present	After 2004
5707	Namur province	BE	present	After 2004
5707	Luxembourg province	BE	present	After 2004
6496	Luxembourg province	BE	present	After 2004
6180	Liège province	BE	present	After 2004
5643	Antwerpen province	BE	present	After 2004
6172	Liège province	BE	present	After 2004
4009	Antwerpen province	BE	present	After 2004
4009	Limburg province	BE	present	After 2004
4009	Oost-Vlaanderen province	BE	present	After 2004
4009	Namur province	BE	present	After 2004
4009	Luxembourg province	BE	present	After 2004
4009	Vlaams Brabant province	BE	present	After 2004
5760	Namur province	BE	present	After 2004
4252	Namur province	BE	present	After 2004
5324	West-Vlaanderen province	BE	present	After 2004
5940	Oost-Vlaanderen province	BE	present	After 2004
6049	Oost-Vlaanderen province	BE	present	After 2004
3907	Antwerpen province	BE	present	After 2004
6099	Liège province	BE	present	After 2004
6397	Oost-Vlaanderen province	BE	present	After 2004
4031	Limburg province	BE	present	After 2004
5732	Oost-Vlaanderen province	BE	present	After 2004
5732	Vlaams Brabant province	BE	present	After 2004
6387	Liège province	BE	present	After 2004
6384	Limburg province	BE	present	After 2004
5195	Oost-Vlaanderen province	BE	present	After 2004
4001	Oost-Vlaanderen province	BE	present	After 2004
5775	Liège province	BE	present	After 2004
3982	Liège province	BE	present	After 2004
6216	Liège province	BE	present	After 2004
5257	Liège province	BE	present	After 2004
4710	Liège province	BE	present	After 2004
5448	Liège province	BE	present	After 2004
5448	Luxembourg province	BE	present	After 2004
5288	Oost-Vlaanderen province	BE	present	After 2004
5289	Hainaut province	BE	present	After 2004
5589	Oost-Vlaanderen province	BE	present	After 2004
5645	Liège province	BE	present	After 2004
5324	Limburg province	BE	present	After 2004
6012	Limburg province	BE	present	After 2004
6059	Liège province	BE	present	After 2004
6059	West-Vlaanderen province	BE	present	After 2004
6153	Namur province	BE	present	After 2004
6153	Antwerpen province	BE	present	After 2004
6145	Luxembourg province	BE	present	After 2004
5591	Antwerpen province	BE	present	After 2004
5591	Hainaut province	BE	present	After 2004
5426	Luxembourg province	BE	present	After 2004
5426	Limburg province	BE	present	After 2004
5426	Antwerpen province	BE	present	After 2004
5435	Namur province	BE	present	After 2004
6227	Liège province	BE	present	After 2004
6227	Luxembourg province	BE	present	After 2004
6227	West-Vlaanderen province	BE	present	After 2004
6235	Liège province	BE	present	After 2004
6291	Hainaut province	BE	present	After 2004
6474	West-Vlaanderen province	BE	present	After 2004
4011	Oost-Vlaanderen province	BE	present	After 2004
4011	Hainaut province	BE	present	After 2004
4011	Limburg province	BE	present	After 2004
4043	Limburg province	BE	present	After 2004
4151	Brabant province	BE	present	After 2004
4155	Liège province	BE	present	After 2004
4214	West-Vlaanderen province	BE	present	After 2004
5868	Brabant province	BE	present	After 2004
5832	Brabant province	BE	present	After 2004
4206	Oost-Vlaanderen province	BE	present	After 2004
4206	Liège province	BE	present	After 2004
4226	Hainaut province	BE	present	After 2004
4233	West-Vlaanderen province	BE	present	After 2004
4233	Liège province	BE	present	After 2004
4233	Hainaut province	BE	present	After 2004
4233	Luxembourg province	BE	present	After 2004
4233	Namur province	BE	present	After 2004
4290	Vlaams Brabant province	BE	present	After 2004
4290	Hainaut province	BE	present	After 2004
4290	West-Vlaanderen province	BE	present	After 2004
4344	Luxembourg province	BE	present	After 2004
4344	Liège province	BE	present	After 2004
4344	West-Vlaanderen province	BE	present	After 2004
4344	Antwerpen province	BE	present	After 2004
4441	Luxembourg province	BE	present	After 2004
4506	Limburg province	BE	present	After 2004
4506	West-Vlaanderen province	BE	present	After 2004
4514	Oost-Vlaanderen province	BE	present	After 2004
4514	Namur province	BE	present	After 2004
4756	Oost-Vlaanderen province	BE	present	After 2004
4756	Hainaut province	BE	present	After 2004
4756	Antwerpen province	BE	present	After 2004
6104	Liège province	BE	present	After 2004
4835	Liège province	BE	present	After 2004
5020	West-Vlaanderen province	BE	present	After 2004
5792	Luxembourg province	BE	present	Before 1980
7747	Luxembourg province	BE	present	Before 1980
4341	Luxembourg province	BE	present	After 2004
7748	Antwerpen province	BE	present	After 2004
4198	Hainaut province	BE	present	After 2004
4198	Liège province	BE	present	After 2004
4198	Luxembourg province	BE	present	After 2004
4197	Hainaut province	BE	present	After 2004
6302	Antwerpen province	BE	present	After 2004
5723	Liège province	BE	present	After 2004
4241	Namur province	BE	present	After 2004
4464	Limburg province	BE	present	Before 1980
4464	Namur province	BE	present	Before 1980
5801	Liège province	BE	present	After 2004
4693	Liège province	BE	present	After 2004
4693	Luxembourg province	BE	present	After 2004
4994	Namur province	BE	present	After 2004
5576	Liège province	BE	present	After 2004
4252	Oost-Vlaanderen province	BE	present	After 2004
4622	Antwerpen province	BE	present	After 2004
5181	Namur province	BE	present	Before 1980
5181	Namur province	BE	present	1980-2004
5786	Liège province	BE	present	After 2004
5786	Luxembourg province	BE	present	After 2004
5191	Antwerpen province	BE	present	After 2004
6291	Namur province	BE	present	After 2004
7745	Antwerpen province	BE	present	After 2004
5331	Liège province	BE	present	After 2004
6214	Antwerpen province	BE	present	After 2004
4996	Oost-Vlaanderen province	BE	present	After 2004
4689	Vlaams Brabant province	BE	present	Before 1980
4689	Limburg province	BE	present	After 2004
4353	Antwerpen province	BE	present	After 2004
5390	Limburg province	BE	present	After 2004
5926	Oost-Vlaanderen province	BE	present	After 2004
6372	Oost-Vlaanderen province	BE	present	After 2004
5241	Namur province	BE	present	After 2004
4318	Antwerpen province	BE	present	After 2004
5447	Oost-Vlaanderen province	BE	present	After 2004
4100	Luxembourg province	BE	present	After 2004
5679	Oost-Vlaanderen province	BE	present	After 2004
4465	Liège province	BE	present	After 2004
5172	Brabant province	BE	present	After 2004
5172	Oost-Vlaanderen province	BE	present	After 2004
5172	West-Vlaanderen province	BE	present	After 2004
5538	Liège province	BE	present	After 2004
5538	Namur province	BE	present	After 2004
5673	Liège province	BE	present	After 2004
5673	West-Vlaanderen province	BE	present	After 2004
5673	Namur province	BE	present	After 2004
6253	Luxembourg province	BE	present	After 2004
6253	Limburg province	BE	present	After 2004
6253	Vlaams Brabant province	BE	present	After 2004
4907	Liège province	BE	present	After 2004
4445	Liège province	BE	present	After 2004
5770	Limburg province	BE	present	After 2004
4623	Luxembourg province	BE	present	After 2004
4623	Liège province	BE	present	After 2004
4623	Vlaams Brabant province	BE	present	After 2004
4336	West-Vlaanderen province	BE	present	After 2004
4336	Hainaut province	BE	present	After 2004
6246	West-Vlaanderen province	BE	present	After 2004
4759	Oost-Vlaanderen province	BE	present	After 2004
4512	Luxembourg province	BE	present	After 2004
7734	Luxembourg province	BE	present	After 2004
4140	Limburg province	BE	present	After 2004
4288	Limburg province	BE	present	After 2004
6061	Luxembourg province	BE	present	After 2004
6059	Limburg province	BE	present	After 2004
3873	Limburg province	BE	present	After 2004
6203	Liège province	BE	present	After 2004
6203	Luxembourg province	BE	present	After 2004
5896	Liège province	BE	present	After 2004
4811	Liège province	BE	present	After 2004
6173	Vlaams Brabant province	BE	present	After 2004
6173	Limburg province	BE	present	After 2004
6163	Liège province	BE	present	After 2004
6182	Luxembourg province	BE	present	After 2004
6146	Limburg province	BE	present	After 2004
5998	Liège province	BE	present	After 2004
6156	Brabant province	BE	present	After 2004
4353	Luxembourg province	BE	present	After 2004
5926	Namur province	BE	present	After 2004
7749	Luxembourg province	BE	present	After 2004
6151	Namur province	BE	present	After 2004
5546	Luxembourg province	BE	present	After 2004
4493	Luxembourg province	BE	present	After 2004
6168	Luxembourg province	BE	present	After 2004
4252	Antwerpen province	BE	present	After 2004
4252	Limburg province	BE	present	After 2004
4252	Luxembourg province	BE	present	After 2004
4658	Liège province	BE	present	After 2004
5301	Luxembourg province	BE	present	After 2004
4641	Brabant province	BE	present	After 2004
7750	Limburg province	BE	present	After 2004
3978	Namur province	BE	present	After 2004
4615	Hainaut province	BE	present	Before 1980
4615	Namur province	BE	present	Before 1980
4615	Liège province	BE	present	Before 1980
5386	Brabant province	BE	present	Before 1980
5641	Liège province	BE	present	After 2004
5164	Limburg province	BE	present	After 2004
4941	Antwerpen province	BE	present	After 2004
4941	Limburg province	BE	present	After 2004
4626	Limburg province	BE	present	After 2004
6154	Limburg province	BE	present	After 2004
6150	Limburg province	BE	present	After 2004
4231	Namur province	BE	present	Before 1980
5227	Namur province	BE	present	Before 1980
3938	Namur province	BE	present	After 2004
3938	Antwerpen province	BE	present	After 2004
4208	West-Vlaanderen province	BE	present	After 2004
4208	Oost-Vlaanderen province	BE	present	After 2004
5835	Brabant province	BE	present	After 2004
5558	West-Vlaanderen province	BE	present	After 2004
4974	West-Vlaanderen province	BE	present	After 2004
5792	Luxembourg province	BE	present	After 2004
6049	West-Vlaanderen province	BE	present	After 2004
5923	West-Vlaanderen province	BE	present	After 2004
6226	West-Vlaanderen province	BE	present	After 2004
6492	Luxembourg province	BE	present	After 2004
4972	Luxembourg province	BE	present	After 2004
5931	Luxembourg province	BE	present	After 2004
5148	Luxembourg province	BE	present	After 2004
6047	Luxembourg province	BE	present	After 2004
7752	Luxembourg province	BE	present	After 2004
5155	Limburg province	BE	present	After 2004
6494	Vlaams Brabant province	BE	present	After 2004
4153	Hainaut province	BE	present	After 2004
5187	Hainaut province	BE	present	After 2004
5351	Hainaut province	BE	present	After 2004
4355	Luxembourg province	BE	present	After 2004
7703	West-Vlaanderen province	BE	present	Before 1980
7703	West-Vlaanderen province	BE	present	1980-2004
7703	West-Vlaanderen province	BE	present	After 2004
7703	Oost-Vlaanderen province	BE	present	Before 1980
7703	Oost-Vlaanderen province	BE	present	1980-2004
7703	Oost-Vlaanderen province	BE	present	After 2004
7703	Antwerpen province	BE	present	Before 1980
7703	Antwerpen province	BE	present	1980-2004
7703	Antwerpen province	BE	present	After 2004
7703	Limburg province	BE	present	Before 1980
7703	Limburg province	BE	present	1980-2004
7703	Limburg province	BE	present	After 2004
7703	Hainaut province	BE	present	Before 1980
7703	Liège province	BE	present	Before 1980
7703	Luxembourg province	BE	present	Before 1980
7703	Luxembourg province	BE	present	After 2004
3870	Oost-Vlaanderen province	BE	present	After 2004
5162	Luxembourg province	BE	present	After 2004
5162	Vlaams Brabant province	BE	present	After 2004
5162	Limburg province	BE	present	After 2004
6235	Luxembourg province	BE	present	After 2004
6474	Limburg province	BE	present	After 2004
4156	Luxembourg province	BE	present	After 2004
6295	Oost-Vlaanderen province	BE	present	After 2004
5402	Luxembourg province	BE	present	After 2004
5702	Liège province	BE	present	After 2004
5702	West-Vlaanderen province	BE	present	After 2004
4910	Liège province	BE	present	After 2004
5890	Liège province	BE	present	After 2004
5133	Luxembourg province	BE	present	After 2004
4918	Namur province	BE	present	After 2004
6429	Liège province	BE	present	After 2004
5521	Luxembourg province	BE	present	After 2004
5521	Brabant Wallon province	BE	present	After 2004
4769	Luxembourg province	BE	present	After 2004
6290	Liège province	BE	present	After 2004
5558	Antwerpen province	BE	present	After 2004
6230	Liège province	BE	present	After 2004
5308	Liège province	BE	present	After 2004
6306	Oost-Vlaanderen province	BE	present	After 2004
5457	Brabant province	BE	present	After 2004
5006	Liège province	BE	present	After 2004
5295	Liège province	BE	present	After 2004
3990	Luxembourg province	BE	present	After 2004
6102	Luxembourg province	BE	present	After 2004
6346	Hainaut province	BE	present	Before 1980
4220	Oost-Vlaanderen province	BE	present	After 2004
4477	Luxembourg province	BE	present	After 2004
5291	Oost-Vlaanderen province	BE	present	After 2004
5413	Hainaut province	BE	present	After 2004
4934	Luxembourg province	BE	present	After 2004
5553	Antwerpen province	BE	present	After 2004
5553	Limburg province	BE	present	After 2004
5553	Luxembourg province	BE	present	After 2004
5553	Liège province	BE	present	After 2004
5553	Namur province	BE	present	After 2004
5535	Namur province	BE	present	After 2004
5084	Luxembourg province	BE	present	After 2004
4409	Liège province	BE	present	After 2004
6216	Namur province	BE	present	After 2004
5500	Oost-Vlaanderen province	BE	present	After 2004
5500	Brabant province	BE	present	After 2004
5500	Hainaut province	BE	present	After 2004
5500	Luxembourg province	BE	present	After 2004
5496	Luxembourg province	BE	present	After 2004
5889	Luxembourg province	BE	present	After 2004
4210	Limburg province	BE	present	After 2004
4210	West-Vlaanderen province	BE	present	After 2004
4235	Luxembourg province	BE	present	After 2004
6048	Liège province	BE	present	After 2004
5812	Luxembourg province	BE	present	After 2004
5550	Luxembourg province	BE	present	After 2004
6016	Brabant province	BE	present	After 2004
6016	Liège province	BE	present	After 2004
4686	Liège province	BE	present	After 2004
4073	Namur province	BE	present	After 2004
4073	Liège province	BE	present	After 2004
4073	Luxembourg province	BE	present	After 2004
5840	Brabant province	BE	present	Before 1980
5842	Namur province	BE	present	Before 1980
5845	Luxembourg province	BE	present	Before 1980
5851	Namur province	BE	present	Before 1980
7745	Liège province	BE	present	After 2004
4926	Liège province	BE	present	After 2004
6158	Liège province	BE	present	After 2004
6176	Liège province	BE	present	After 2004
5076	Oost-Vlaanderen province	BE	present	After 2004
5076	Limburg province	BE	present	After 2004
5432	Namur province	BE	present	After 2004
4617	Namur province	BE	present	After 2004
4617	Luxembourg province	BE	present	After 2004
5863	Namur province	BE	present	After 2004
5503	Limburg province	BE	present	After 2004
5503	Antwerpen province	BE	present	After 2004
7730	West-Vlaanderen province	BE	present	After 2004
4948	Hainaut province	BE	present	After 2004
4716	Liège province	BE	present	After 2004
4716	Luxembourg province	BE	present	After 2004
4836	West-Vlaanderen province	BE	present	After 2004
4836	Limburg province	BE	present	After 2004
4836	Namur province	BE	present	After 2004
3885	Liège province	BE	present	After 2004
3889	Liège province	BE	present	After 2004
6204	West-Vlaanderen province	BE	present	After 2004
4009	Liège province	BE	present	After 2004
6219	Luxembourg province	BE	present	After 2004
5849	Hainaut province	BE	present	Before 1980
5982	Limburg province	BE	present	Before 1980
6044	Liège province	BE	present	Before 1980
4758	Liège province	BE	present	After 2004
6090	Liège province	BE	present	After 2004
6090	Namur province	BE	present	After 2004
6090	Luxembourg province	BE	present	After 2004
4403	Namur province	BE	present	After 2004
4406	Luxembourg province	BE	present	After 2004
4120	Limburg province	BE	present	After 2004
4120	Brabant province	BE	present	After 2004
4120	Oost-Vlaanderen province	BE	present	After 2004
4120	Liège province	BE	present	After 2004
4120	West-Vlaanderen province	BE	present	After 2004
5560	Oost-Vlaanderen province	BE	present	After 2004
6108	Antwerpen province	BE	present	After 2004
4633	Oost-Vlaanderen province	BE	present	After 2004
6102	Oost-Vlaanderen province	BE	present	After 2004
6102	Limburg province	BE	present	After 2004
4457	Limburg province	BE	present	After 2004
4457	Antwerpen province	BE	present	After 2004
5417	Antwerpen province	BE	present	After 2004
5417	Brabant province	BE	present	After 2004
5548	Hainaut province	BE	present	After 2004
3961	Namur province	BE	present	After 2004
5812	Antwerpen province	BE	present	After 2004
5534	Brabant province	BE	present	After 2004
5534	Namur province	BE	present	After 2004
5534	Luxembourg province	BE	present	After 2004
5534	Hainaut province	BE	present	After 2004
5291	Brabant province	BE	present	After 2004
5955	West-Vlaanderen province	BE	present	After 2004
5318	Oost-Vlaanderen province	BE	present	After 2004
4829	Hainaut province	BE	present	After 2004
4735	Oost-Vlaanderen province	BE	present	After 2004
5409	Vlaams Brabant province	BE	present	After 2004
4152	Luxembourg province	BE	present	After 2004
4159	Namur province	BE	present	After 2004
4160	Namur province	BE	present	After 2004
4162	Oost-Vlaanderen province	BE	present	After 2004
4162	Luxembourg province	BE	present	After 2004
4163	Luxembourg province	BE	present	After 2004
5158	Brabant province	BE	present	After 2004
3876	Oost-Vlaanderen province	BE	present	Before 1980
5899	Luxembourg province	BE	present	After 2004
4443	Namur province	BE	present	Before 1980
5606	West-Vlaanderen province	BE	present	After 2004
5611	Luxembourg province	BE	present	After 2004
6410	Luxembourg province	BE	present	After 2004
4208	Liège province	BE	present	After 2004
5814	Liège province	BE	present	After 2004
5629	Liège province	BE	present	After 2004
5629	Oost-Vlaanderen province	BE	present	After 2004
5629	Limburg province	BE	present	After 2004
5629	Hainaut province	BE	present	After 2004
5629	Brabant province	BE	present	After 2004
5629	Luxembourg province	BE	present	After 2004
5570	Vlaams Brabant province	BE	present	After 2004
5914	Luxembourg province	BE	present	After 2004
5958	Luxembourg province	BE	present	After 2004
4474	Vlaams Brabant province	BE	present	Before 1980
4477	West-Vlaanderen province	BE	present	Before 1980
5729	West-Vlaanderen province	BE	present	After 2004
5729	Liège province	BE	present	After 2004
6011	Oost-Vlaanderen province	BE	present	After 2004
5749	Namur province	BE	present	After 2004
5749	Liège province	BE	present	After 2004
5749	West-Vlaanderen province	BE	present	After 2004
5749	Brabant province	BE	present	After 2004
6250	Limburg province	BE	present	After 2004
6250	West-Vlaanderen province	BE	present	After 2004
6256	Oost-Vlaanderen province	BE	present	After 2004
6256	Liège province	BE	present	After 2004
6256	Vlaams Brabant province	BE	present	After 2004
6501	Limburg province	BE	present	After 2004
6501	West-Vlaanderen province	BE	present	After 2004
6501	Brabant province	BE	present	After 2004
5055	Luxembourg province	BE	present	After 2004
5051	Oost-Vlaanderen province	BE	present	After 2004
5051	Hainaut province	BE	present	After 2004
5051	Luxembourg province	BE	present	After 2004
5006	Namur province	BE	present	After 2004
6306	Namur province	BE	present	After 2004
5054	Brabant province	BE	present	After 2004
5054	West-Vlaanderen province	BE	present	After 2004
5495	Liège province	BE	present	Before 1980
5678	Namur province	BE	present	After 2004
5678	Luxembourg province	BE	present	After 2004
5501	Limburg province	BE	present	Before 1980
5638	Limburg province	BE	present	After 2004
5790	Limburg province	BE	present	After 2004
5638	Liège province	BE	present	After 2004
5686	West-Vlaanderen province	BE	present	After 2004
4207	Antwerpen province	BE	present	After 2004
4207	Hainaut province	BE	present	After 2004
4207	Luxembourg province	BE	present	After 2004
4207	Vlaams Brabant province	BE	present	After 2004
4207	Oost-Vlaanderen province	BE	present	After 2004
4207	Liège province	BE	present	After 2004
4458	Namur province	BE	present	After 2004
3902	Oost-Vlaanderen province	BE	present	After 2004
5962	Oost-Vlaanderen province	BE	present	After 2004
4046	Liège province	BE	present	After 2004
5848	Hainaut province	BE	present	After 2004
5824	Antwerpen province	BE	present	After 2004
5824	Oost-Vlaanderen province	BE	present	After 2004
5348	Hainaut province	BE	present	After 2004
5348	Luxembourg province	BE	present	After 2004
5562	Hainaut province	BE	present	After 2004
7730	Limburg province	BE	present	After 2004
5732	West-Vlaanderen province	BE	present	After 2004
5677	West-Vlaanderen province	BE	present	After 2004
5677	Hainaut province	BE	present	After 2004
4552	Liège province	BE	present	After 2004
4858	Limburg province	BE	present	After 2004
4858	Brabant province	BE	present	After 2004
5659	Luxembourg province	BE	present	After 2004
4563	Liège province	BE	present	After 2004
4961	Luxembourg province	BE	present	After 2004
5430	Namur province	BE	present	After 2004
5059	Liège province	BE	present	After 2004
5059	Hainaut province	BE	present	After 2004
5059	Vlaams Brabant province	BE	present	After 2004
5240	Antwerpen province	BE	present	Before 1980
4537	Oost-Vlaanderen province	BE	present	After 2004
5552	Luxembourg province	BE	present	After 2004
5552	Namur province	BE	present	After 2004
5552	Oost-Vlaanderen province	BE	present	After 2004
4352	Luxembourg province	BE	present	After 2004
4845	Luxembourg province	BE	present	After 2004
4925	Luxembourg province	BE	present	After 2004
5989	Luxembourg province	BE	present	After 2004
5990	Luxembourg province	BE	present	After 2004
5206	West-Vlaanderen province	BE	present	After 2004
5206	Namur province	BE	present	After 2004
5206	Luxembourg province	BE	present	After 2004
4310	West-Vlaanderen province	BE	present	After 2004
4417	West-Vlaanderen province	BE	present	After 2004
4417	Oost-Vlaanderen province	BE	present	After 2004
5761	Hainaut province	BE	present	Before 1980
4432	Namur province	BE	present	After 2004
4980	Hainaut province	BE	present	After 2004
4616	West-Vlaanderen province	BE	present	After 2004
6075	Limburg province	BE	present	After 2004
6075	Liège province	BE	present	After 2004
5032	Luxembourg province	BE	present	After 2004
6122	Oost-Vlaanderen province	BE	present	After 2004
6122	Antwerpen province	BE	present	After 2004
4933	Oost-Vlaanderen province	BE	present	After 2004
4933	Brabant province	BE	present	After 2004
5990	Hainaut province	BE	present	After 2004
5990	Namur province	BE	present	After 2004
4455	Vlaams Brabant province	BE	present	Before 1980
4458	Luxembourg province	BE	present	Before 1980
4459	Hainaut province	BE	present	Before 1980
4459	Luxembourg province	BE	present	Before 1980
4560	Luxembourg province	BE	present	Before 1980
4621	Liège province	BE	present	Before 1980
4621	Namur province	BE	present	Before 1980
6201	Liège province	BE	present	Before 1980
