id	taxonID	acceptedNameUsageID	scientificName	kingdom	class	order	family	genus	subgenus	specificEpithet	taxonRank	scientificNameAuthorship	taxonomicStatus	taxonRemarks	modified	language	informationWithheld	references
5504	5504		Araschnia levana (Linnaeus, 1758)	Animalia	Insecta	Lepidoptera	Nymphalidae	Araschnia		levana	species	(Linnaeus, 1758)	accepted	A common species throughout Belgium.	2021-05-27	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5504
5615	5615		Boloria dia (Linnaeus, 1767)	Animalia	Insecta	Lepidoptera	Nymphalidae	Boloria	Clossiana	dia	species	(Linnaeus, 1767)	accepted	A local species occurring only in the south of Belgium.	2021-05-27	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5615
5017	5017		Vanessa cardui (Linnaeus, 1758)	Animalia	Insecta	Lepidoptera	Nymphalidae	Vanessa		cardui	species	(Linnaeus, 1758)	accepted	A regular migrant in Belgium, which can probably not survive the winter there.	2021-04-14	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5017
6946	6946	6351	Euphydryas artemis (Denis & Schiffermüller, 1775), nec (Drury, 1773)	Animalia	Insecta	Lepidoptera	Nymphalidae	Euphydryas		artemis	species	(Denis & Schiffermüller, 1775), nec (Drury, 1773)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6946
4589	4589		Polygonia c-album (Linnaeus, 1758)	Animalia	Insecta	Lepidoptera	Nymphalidae	Polygonia		c-album	species	(Linnaeus, 1758)	accepted	A common species throughout Belgium.	2021-04-14	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4589
5079	5079		Zophodia grossulariella (Hübner, 1809)	Animalia	Insecta	Lepidoptera		Zophodia		grossulariella	species	(Hübner, 1809)	accepted	A rare species throughout Belgium.	2021-05-18	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5079
5220	5220		Melitaea phoebe (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera	Nymphalidae	Melitaea		phoebe	species	(Denis & Schiffermüller, 1775)	accepted	Once a very local species in the extreme south of Belgium. Now extinct in our country. Because there are some localized populations in Champagne-Ardenne (France) less than 50 kms from our border, there is always a rare possibility to see a vagrant.	2021-04-14	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5220
5217	5217		Melitaea cinxia (Linnaeus, 1758)	Animalia	Insecta	Lepidoptera	Nymphalidae	Melitaea		cinxia	species	(Linnaeus, 1758)	accepted	In Flanders, the species is critically endangered. In Wallonia some localities are known. Equally critically endangered!	2021-04-14	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5217
7107	7107	5216	Melitaea parthenie (Borkhausen, 1788), nec (Bergsträsser, 1780)	Animalia	Insecta	Lepidoptera	Nymphalidae	Melitaea		parthenie	species	(Borkhausen, 1788), nec (Bergsträsser, 1780)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7107
6725	6725	5858	Coenonympha tiphon (Rottemburg, 1775)	Animalia	Insecta	Lepidoptera	Nymphalidae	Coenonympha		tiphon	species	(Rottemburg, 1775)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6725
5855	5855		Coenonympha pamphilus (Linnaeus, 1758)	Animalia	Insecta	Lepidoptera	Nymphalidae	Coenonympha		pamphilus	species	(Linnaeus, 1758)	accepted	A common species throughout Belgium.	2021-04-14	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5855
5218	5218		Melitaea diamina (Lang, 1789)	Animalia	Insecta	Lepidoptera	Nymphalidae	Melitaea		diamina	species	(Lang, 1789)	accepted	Extinct in Flanders from (presumably) 1954. In the south of Belgium known from three provinces. In the extreme south locally fairly common. Vulnerable!	2021-06-30	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5218
5473	5473		Aphantopus hyperantus (Linnaeus, 1758)	Animalia	Insecta	Lepidoptera	Nymphalidae	Aphantopus		hyperantus	species	(Linnaeus, 1758)	accepted	A rather common species throughout Belgium.	2020-08-20	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5473
7033	7033	3934	Hipparchia fauna (Sulzer, 1776), nec (Drury, 1773)	Animalia	Insecta	Lepidoptera	Nymphalidae	Hipparchia	Neohipparchia	fauna	species	(Sulzer, 1776), nec (Drury, 1773)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7033
7032	7032	3933	Hipparchia hermione sensu auct., nec (Linnaeus, 1764)	Animalia	Insecta	Lepidoptera	Nymphalidae	Hipparchia	Hipparchia	hermione	species	sensu auct., nec (Linnaeus, 1764)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7032
5523	5523		Arethusana arethusa (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera	Nymphalidae	Arethusana		arethusa	species	(Denis & Schiffermüller, 1775)	accepted	A very rare vagrant and wanderer in 2 southern provinces, which is always seen close to the French border.	2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5523
4052	4052		Lasiommata megera (Linnaeus, 1767)	Animalia	Insecta	Lepidoptera	Nymphalidae	Lasiommata		megera	species	(Linnaeus, 1767)	accepted	A rather common species throughout Belgium.	2021-04-14	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4052
5212	5212		Melanargia galathea (Linnaeus, 1758)	Animalia	Insecta	Lepidoptera	Nymphalidae	Melanargia		galathea	species	(Linnaeus, 1758)	accepted	A common species in the south of Belgium, rarely observed in the north. Lower risk.	2021-04-14	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5212
3934	3934		Hipparchia semele (Linnaeus, 1758)	Animalia	Insecta	Lepidoptera	Nymphalidae	Hipparchia	Parahipparchia	semele	species	(Linnaeus, 1758)	accepted	A local species in Belgium, mainly observed in the coastal dunes and the Kempen area in the northeast. In the south of the country it used to be observed in the Condroz and in the Lorraine, there are however no sightings in Wallonia since 2008. In the 2008 Walloon red list it is considered critically endangered but most probably it is locally extinct in the south of Belgium. In Flanders, this species is considered vulnerable.	2021-04-14	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/3934
7105	7105	5204	Maniola janira (Linnaeus, 1758)	Animalia	Insecta	Lepidoptera	Nymphalidae	Maniola		janira	species	(Linnaeus, 1758)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7105
6508	6508	5098	Achroia aluearia (Fabricius, 1798)	Animalia	Insecta	Lepidoptera		Achroia		aluearia	species	(Fabricius, 1798)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6508
7471	7471	5098	Achroia alveariella (Guenée, 1848)	Animalia	Insecta	Lepidoptera		Achroia		alveariella	species	(Guenée, 1848)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7471
6980	6980	6451	Galleria cerella (Fabricius, 1775)	Animalia	Insecta	Lepidoptera		Galleria		cerella	species	(Fabricius, 1775)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6980
4036	4036		Lamoria anella (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera		Lamoria		anella	species	(Denis & Schiffermüller, 1775)	accepted	A very rare and local species in Belgium, not seen for a very long time. Can be easily confused with <a href="https://projects.biodiversity.be/lepidoptera/species/5478/">*Aphomia zelleri*</a>, especially the darker colored individuals.	2021-04-14	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4036
5098	5098		Achroia grisella (Fabricius, 1794)	Animalia	Insecta	Lepidoptera		Achroia		grisella	species	(Fabricius, 1794)	accepted	A rare species where beehives are maintained. It can become a pest for the beekeeping business.	2021-01-20	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5098
6600	6600	5478	Aphomia bipunctanus Zeller, 1848	Animalia	Insecta	Lepidoptera		Aphomia		bipunctanus	species	Zeller, 1848	synonym		2021-04-16	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6600
5121	5121		Cryptoblabes bistriga (Haworth, 1811)	Animalia	Insecta	Lepidoptera		Cryptoblabes		bistriga	species	(Haworth, 1811)	accepted	A fairly common species throughout Belgium, especially in the northern part.	2021-01-20	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5121
6527	6527	5270	Acrobasis epelydella (Zeller, 1839)	Animalia	Insecta	Lepidoptera		Acrobasis		epelydella	species	(Zeller, 1839)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6527
6598	6598	5477	Aphomia colonella (Linnaeus, 1758)	Animalia	Insecta	Lepidoptera		Aphomia		colonella	species	(Linnaeus, 1758)	synonym		2021-04-16	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6598
6528	6528	5276	Acrobasis tumidella (Zincken, 1818)	Animalia	Insecta	Lepidoptera		Acrobasis		tumidella	species	(Zincken, 1818)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6528
7483	7483	5276	Acrobasis zelleri Ragonot, 1885	Animalia	Insecta	Lepidoptera		Acrobasis		zelleri	species	Ragonot, 1885	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7483
4374	4374		Aphomia gularis (Zeller, 1877)	Animalia	Insecta	Lepidoptera		Aphomia		gularis	species	(Zeller, 1877)	accepted	A very rare and local species in Belgium, seldom recorded.	2021-04-16	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4374
5487	5487		Apomyelois bistriatella (Hulst, 1887)	Animalia	Insecta	Lepidoptera		Apomyelois		bistriatella	species	(Hulst, 1887)	accepted	First observation of this species in Belgium was in 2007. A rare species in Belgium, more observed in the northeastern part of the country.	2021-01-20	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5487
6529	6529	5282	Acrobasis verrucella (Hübner, 1796)	Animalia	Insecta	Lepidoptera		Acrobasis		verrucella	species	(Hübner, 1796)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6529
7484	7484	5282	Acrobasis rubrotibiella (Fischer von Röslerstamm, 1839)	Animalia	Insecta	Lepidoptera		Acrobasis		rubrotibiella	species	(Fischer von Röslerstamm, 1839)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7484
5488	5488		Apomyelois ceratoniae (Zeller, 1839)	Animalia	Insecta	Lepidoptera		Apomyelois		ceratoniae	species	(Zeller, 1839)	accepted	A very rare and local species in Belgium, not recorded for a very long time.	2021-01-20	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5488
6006	6006		Delplanqueia inscriptella (Duponchel, 1837)	Animalia	Insecta	Lepidoptera		Delplanqueia		inscriptella	species	(Duponchel, 1837)	accepted	First observation for Belgium in 2016 (NA). Hitherto a very rare and very local species in the Calestienne region.	2021-01-21	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6006
6074	6074		Dioryctria schuetzeella Fuchs, 1899	Animalia	Insecta	Lepidoptera		Dioryctria		schuetzeella	species	Fuchs, 1899	accepted	A widespread, but local and rather rare species in Belgium.	2021-02-10	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6074
7232	7232	4413	Delplanqueia adornatella (Treitschke, 1835)	Animalia	Insecta	Lepidoptera		Delplanqueia		adornatella	species	(Treitschke, 1835)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7232
7629	7629	4413	Delplanqueia subornatella (Duponchel, 1837)	Animalia	Insecta	Lepidoptera		Delplanqueia		subornatella	species	(Duponchel, 1837)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7629
6827	6827	6075	Dioryctria mutatella Fuchs, 1903	Animalia	Insecta	Lepidoptera		Dioryctria		mutatella	species	Fuchs, 1903	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6827
5282	5282		Acrobasis tumidana (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera		Acrobasis		tumidana	species	(Denis & Schiffermüller, 1775)	accepted	Rather common in most areas of Belgium.	2019-08-20	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5282
6828	6828	6076	Dioryctria splendidella sensu auct., nec (Herrich-Schäffer, 1848)	Animalia	Insecta	Lepidoptera		Dioryctria		splendidella	species	sensu auct., nec (Herrich-Schäffer, 1848)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6828
6223	6223		Ephestia kuehniella Zeller, 1879	Animalia	Insecta	Lepidoptera		Ephestia		kuehniella	species	Zeller, 1879	accepted	Originally from India, this species was first found in Europe in about 1877. Nowadays it is a widespread, but local and rather rare species in Belgium. It is sometimes a pest of stored products, especially in flour mills and large bakeries.	2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6223
6428	6428		Euzophera bigella (Zeller, 1848)	Animalia	Insecta	Lepidoptera		Euzophera		bigella	species	(Zeller, 1848)	accepted	A very rare and local species in Belgium, not seen for a very long time. Can be confused with <a href="https://projects.biodiversity.be/lepidoptera/species/6478/">*Glyptoteles leucacrinella*</a>.	2021-04-14	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6428
6898	6898	6279	Epischnia umbraticella (Duponchel, 1836)	Animalia	Insecta	Lepidoptera		Epischnia		umbraticella	species	(Duponchel, 1836)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6898
6076	6076		Dioryctria sylvestrella (Ratzeburg, 1840)	Animalia	Insecta	Lepidoptera		Dioryctria		sylvestrella	species	(Ratzeburg, 1840)	accepted	A widespread and not so common species in Belgium.	2021-01-21	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6076
6224	6224		Ephestia woodiella Richards & Thomson, 1932	Animalia	Insecta	Lepidoptera		Ephestia		woodiella	species	Richards & Thomson, 1932	accepted	An common but widespread species throughout Belgium. One of the commonest members of the genus.<br>Distribution after 2004 is based only on specimens examined for genitalia.	2020-12-17	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6224
6884	6884	6224	Ephestia unicolorella sensu auct., nec Staudinger, 1881	Animalia	Insecta	Lepidoptera		Ephestia		unicolorella	species	sensu auct., nec Staudinger, 1881	synonym		2019-12-03	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6884
6478	6478		Glyptoteles leucacrinella Zeller, 1848	Animalia	Insecta	Lepidoptera		Glyptoteles		leucacrinella	species	Zeller, 1848	accepted	A very rare species in Belgium. Not so often recorded.	2020-08-18	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6478
6225	6225		Ephestia welseriella (Zeller, 1848)	Animalia	Insecta	Lepidoptera		Ephestia		welseriella	species	(Zeller, 1848)	accepted	A very rare and recent species (2016) on calcareous soils, only known from the province of NA.	2021-06-10	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6225
7465	7465	5079	Zophodia convolutella (Hübner, 1796), nec (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera		Zophodia		convolutella	species	(Hübner, 1796), nec (Denis & Schiffermüller, 1775)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7465
6279	6279		Epischnia prodromella (Hübner, 1799)	Animalia	Insecta	Lepidoptera		Epischnia		prodromella	species	(Hübner, 1799)	accepted	A very rare and local species in Belgium, not seen for a very long time.	2020-02-14	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6279
6189	6189		Elegia similella (Zincken, 1818)	Animalia	Insecta	Lepidoptera		Elegia		similella	species	(Zincken, 1818)	accepted	A fairly common species throughout Belgium, more frequently observed in the south.	2021-01-21	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6189
3971	3971		Hypochalcia lignella (Hübner, 1796)	Animalia	Insecta	Lepidoptera		Hypochalcia		lignella	species	(Hübner, 1796)	accepted	A very rare and local species in Belgium, hitherto known from only one site in NA.	2021-06-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/3971
3970	3970		Hypochalcia ahenella (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera		Hypochalcia		ahenella	species	(Denis & Schiffermüller, 1775)	accepted	A local and very rare species in Belgium,  mainly known from the three southern provinces.	2021-01-21	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/3970
7140	7140	4187	Myelois cribrella (Hübner, 1796)	Animalia	Insecta	Lepidoptera		Myelois		cribrella	species	(Hübner, 1796)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7140
5206	5206		Pyla fusca (Haworth, 1811)	Animalia	Insecta	Lepidoptera	Pyralidae	Pyla		fusca	species	(Haworth, 1811)	accepted	A rather rare species throughout Belgium, mainly observed in the Kempen region and in the southeastern part.	2021-01-21	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5206
7169	7169	4265	Nyctegretis achatinella (Hübner, 1824)	Animalia	Insecta	Lepidoptera		Nyctegretis		achatinella	species	(Hübner, 1824)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7169
7184	7184	4298	Oncocera carnella (Linnaeus, 1767)	Animalia	Insecta	Lepidoptera		Oncocera		carnella	species	(Linnaeus, 1767)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7184
4416	4416		Pempeliella ornatella (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera		Pempeliella		ornatella	species	(Denis & Schiffermüller, 1775)	accepted	A very rare and local species in Belgium, not seen for a while. Rediscovered again in NA in 2020.	2021-01-21	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4416
7234	7234	4417	Pempelia albariella sensu auct.	Animalia	Insecta	Lepidoptera		Pempelia		albariella	species	sensu auct.	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7234
4700	4700		Salebriopsis albicilla (Herrich-Schäffer, 1849)	Animalia	Insecta	Lepidoptera		Salebriopsis		albicilla	species	(Herrich-Schäffer, 1849)	accepted	A local and rare species in Belgium.	2021-01-21	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4700
7277	7277	4483	Phycita spissicella (Fabricius, 1776)	Animalia	Insecta	Lepidoptera		Phycita		spissicella	species	(Fabricius, 1776)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7277
7258	7258	4479	Phycitodes pseudonimbella Bentinck, 1936	Animalia	Insecta	Lepidoptera		Phycitodes		pseudonimbella	species	Bentinck, 1936	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7258
7266	7266	4481	Phycitodes ravonella (Pierce, 1937)	Animalia	Insecta	Lepidoptera		Phycitodes		ravonella	species	(Pierce, 1937)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7266
4779	4779		Selagia spadicella (Hübner, 1796)	Animalia	Insecta	Lepidoptera		Selagia		spadicella	species	(Hübner, 1796)	accepted	A very local and very rare species in Belgium, only observed in two southern provinces.	2021-01-21	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4779
7272	7272	4482	Phycitodes carlinella (Heinemann, 1865)	Animalia	Insecta	Lepidoptera		Phycitodes		carlinella	species	(Heinemann, 1865)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7272
7634	7634	4482	Phycitodes cretacella (Rössler, 1866)	Animalia	Insecta	Lepidoptera		Phycitodes		cretacella	species	(Rössler, 1866)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7634
4480	4480		Phycitodes binaevella (Hübner, 1813)	Animalia	Insecta	Lepidoptera		Phycitodes		binaevella	species	(Hübner, 1813)	accepted	Status and distribution in Belgium insufficiently known, but it is assumed that this is a not so common species.<br>  Distribution after 2004 is based on individuals who have been examined for genitalia.	2021-01-21	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4480
7288	7288	4559	Pima farrella (Curtis, 1850)	Animalia	Insecta	Lepidoptera		Pima		farrella	species	(Curtis, 1850)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7288
4579	4579		Plodia interpunctella (Hübner, 1813)	Animalia	Insecta	Lepidoptera		Plodia		interpunctella	species	(Hübner, 1813)	accepted	A fairly common species throughout Belgium, mainly observed in urban habitats.	2021-04-14	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4579
7233	7233	4414	Rhodophaea perfluella (Zincken, 1818)	Animalia	Insecta	Lepidoptera		Rhodophaea		perfluella	species	(Zincken, 1818)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7233
4481	4481		Phycitodes inquinatella (Ragonot, 1887)	Animalia	Insecta	Lepidoptera		Phycitodes		inquinatella	species	(Ragonot, 1887)	accepted	A very rare and seldom recorded species in Belgium.<br>Distribution after 2004 is based on individuals who have been examined for genitalia.	2021-02-04	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4481
4559	4559		Pima boisduvaliella (Guenée, 1845)	Animalia	Insecta	Lepidoptera		Pima		boisduvaliella	species	(Guenée, 1845)	accepted	A very rare and local species in Belgium, only known from very old records from WV.	2020-02-15	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4559
6194	6194		Ematheudes punctellus (Treitschke, 1833)	Animalia	Insecta	Lepidoptera		Ematheudes		punctellus	species	(Treitschke, 1833)	accepted	The only known record for our country is from 1948.	2021-04-16	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6194
7046	7046	3976	Hypsopygia fimbrialis (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera		Hypsopygia		fimbrialis	species	(Denis & Schiffermüller, 1775)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7046
5283	5283		Stemmatophora brunnealis (Treitschke, 1829)	Animalia	Insecta	Lepidoptera	Pyralidae	Stemmatophora		brunnealis	species	(Treitschke, 1829)	accepted	A very rare and local species in Belgium, not seen for a while.<br>Can be confused with <a href="https://projects.biodiversity.be/lepidoptera/species/4915/">*Synaphe punctalis*</a>.	2021-04-16	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5283
